id,Long,Lat,HH,HH_std,HH_min,HH_max,HH_p25,HH_p50,HH_p75,HH_contrast,HH_dissimilarity,HH_homogeneity,HH_energy,HH_correlation,HV,HV_std,HV_min,HV_max,HV_p25,HV_p50,HV_p75,HV_contrast,HV_dissimilarity,HV_homogeneity,HV_energy,HV_correlation,VV,VV_std,VV_min,VV_max,VV_p25,VV_p50,VV_p75,VV_contrast,VV_dissimilarity,VV_homogeneity,VV_energy,VV_correlation,VH,VH_std,VH_min,VH_max,VH_p25,VH_p50,VH_p75,VH_contrast,VH_dissimilarity,VH_homogeneity,VH_energy,VH_correlation,HHHVRatio,HHVVRatio,HVVVRatio,VHHVRatio,RVI,Health,Tier
161,102.6672363,2.743983306,-5.822521209716797,1.908702147650388,-9.218585968017578,-0.1689424365758896,-7.212084770202637,-5.932555675506592,-4.749459266662598,30.661706349206383,4.159722222222227,0.22760938519468152,0.13165586274140975,0.6294199394516554,-16.562470330132378,0.9477468884000464,-17.829195022583008,-13.127159118652344,-17.04749298095703,-16.71576499938965,-16.215002059936523,59.566468253968324,5.538690476190482,0.20339462177970366,0.1343495124781722,0.25092938244270147,-7.620411819881863,1.616805824858963,-11.79716682434082,-2.953418493270874,-8.223126411437988,-7.749258995056152,-6.874183177947998,22.876984126984155,3.5833333333333375,0.2642593662177767,0.15132440730259072,0.6166700693443061,-16.949027909172905,0.8022842629026883,-17.84923553466797,-14.365212440490723,-17.198162078857422,-16.85309410095215,-16.27128791809082,48.57440476190482,5.451388888888896,0.18520125281263347,0.13150920291689588,0.5128721727969113,10.73994912041558,1.7978906101650658,-8.942058510250515,-0.38655757904052734,0.3687390543454283,Unhealthy,0
162,102.6671654,2.743949066,-6.208098623487684,1.7402683178921545,-9.218585968017578,-0.1689424365758896,-7.226856231689453,-6.509528160095215,-5.197160243988037,25.722222222222257,3.7301587301587347,0.2613554953934605,0.13630004773898136,0.5664948835784738,-16.59109592437744,0.8555038664130343,-18.32330322265625,-14.10168170928955,-17.408395767211914,-16.791446685791016,-16.37912368774414,65.06150793650801,5.813492063492069,0.17515970647059587,0.1358793123192335,0.14101738468953287,-7.847324901156956,1.5004530067404265,-11.79716682434082,-2.953418493270874,-8.575072288513184,-7.971158981323242,-7.303320407867432,20.833333333333353,3.4484126984127004,0.25747576843486625,0.1447750300431005,0.5498449790479392,-17.343985663519966,0.6725925323921759,-17.84923553466797,-14.365212440490723,-17.233688354492188,-17.021398544311523,-16.571718215942383,38.35615079365084,4.850198412698418,0.1945057131864804,0.14009107534442303,0.40459329906110975,10.382997300889757,1.6392262776692714,-8.743771023220486,-0.7528897391425247,0.39196217201581174,Healthy,0
163,102.6671654,2.74385637,-6.350792037116157,1.3710677153597106,-7.868288993835449,-0.1689424365758896,-7.122035503387451,-6.324984550476074,-5.19717264175415,21.180555555555582,3.339285714285717,0.2697732667194423,0.14613800050202147,0.5555623328407433,-16.539502143859863,0.8350365749218591,-18.588623046875,-14.10168170928955,-17.408395767211914,-16.80380630493164,-16.37912368774414,58.49801587301593,5.698412698412702,0.18349852278102938,0.1320552720091427,0.11433807278280558,-7.7700928582085504,1.4102921488392743,-10.838217735290527,-2.953418493270874,-8.788753509521484,-7.857274055480957,-7.11580753326416,18.170634920634942,3.361111111111114,0.23549698652538825,0.1324656892709753,0.6325893414673645,-16.946554713779026,0.6052655779338482,-18.29188346862793,-15.439118385314941,-17.233688354492188,-16.989459991455078,-16.488698959350586,66.39781746031754,6.401785714285724,0.15618312048760616,0.1263179301645546,0.10530835846236732,10.188710106743706,1.4193008210923939,-8.769409285651314,-0.4070525699191627,0.40046793163464034,Healthy,0
164,102.6671687,2.743776199,-6.244020885891384,1.0558115243470105,-7.868288993835449,-3.3902316093444824,-6.657586574554443,-5.91323709487915,-5.19717264175415,40.75000000000004,4.8452380952380985,0.2154966541701815,0.13187906048084458,0.6065657780403333,-16.524793518914116,0.8303575228994016,-18.588623046875,-14.10168170928955,-17.408395767211914,-16.836990356445312,-16.37912368774414,46.69742063492067,5.219246031746035,0.1980813211594019,0.13675906865576937,0.26147862081518164,-8.078076945410835,1.3753790887989437,-10.838217735290527,-5.800778388977051,-8.99941635131836,-7.88212776184082,-7.11580753326416,39.737103174603234,5.052579365079371,0.16610913998239796,0.11912418948563397,0.7124044836115164,-16.6352752049764,0.6035731537165541,-18.29188346862793,-15.269477844238281,-17.144563674926758,-16.84930992126465,-16.470529556274414,68.71527777777787,6.485119047619056,0.13589089172111654,0.12159034655344256,0.07889688174192475,10.280772633022732,1.834056059519451,-8.44671657350328,-0.11048168606228259,0.40689711341898643,Healthy,0
165,102.6671612,2.743690184,-5.824750052558051,0.9574884268720091,-7.868288993835449,-4.11874532699585,-6.410703182220459,-5.449685573577881,-5.122512340545654,50.806547619047656,5.282738095238097,0.20640017453219117,0.1411597130501161,0.6010604727957712,-17.232151455349392,1.211786773819669,-18.86491584777832,-11.61759090423584,-17.853458404541016,-17.0472354888916,-16.594196319580078,54.35912698412703,4.581349206349209,0.2666103367593617,0.1494130057820925,0.12862417197258366,-8.939596705966526,1.7264657665080188,-11.085735321044922,-5.3962578773498535,-9.655863761901855,-7.971158981323242,-6.636434078216553,36.42956349206354,4.832341269841274,0.18062281756891102,0.12147360632266542,0.7948302674292642,-16.708593474494087,0.7001547095093038,-18.29188346862793,-14.621208190917969,-16.998628616333008,-16.67062759399414,-16.178865432739258,64.67460317460328,6.420634920634929,0.1514675670706454,0.1295293185974436,0.14757709596307672,11.40740140279134,3.114846653408475,-8.292554749382866,0.5235579808553048,0.3543486113819998,Middle,0
166,102.6671662,2.743610848,-5.592805756462945,0.8870102689494389,-7.868288993835449,-4.11874532699585,-6.324984550476074,-5.457143783569336,-5.12805700302124,49.74702380952384,5.306547619047622,0.2074046319411602,0.1406287435911431,0.4785240334516357,-16.21871715121799,1.2116523266509518,-18.86491584777832,-11.61759090423584,-17.945323944091797,-17.14863395690918,-16.687267303466797,53.446428571428605,4.4662698412698445,0.27875096438779423,0.14662184199270825,0.14927601993461168,-8.457785288492838,1.9588775448484763,-11.289579391479492,-4.3331217765808105,-10.182019233703613,-7.857274055480957,-6.457980632781982,38.252976190476254,4.610119047619052,0.202509527173257,0.12410570171856306,0.7452754840907834,-16.200674374898274,0.6934373424498842,-18.29188346862793,-14.621208190917969,-16.977949142456055,-16.488698959350586,-16.10588836669922,64.43551587301596,6.45535714285715,0.14485259490201252,0.12403605145404878,0.143280364229804,10.625911394755047,2.864979532029893,-7.760931862725153,0.01804277631971729,0.40979664903704055,Middle,0
167,102.6672388,2.743565753,-5.501048935784234,1.003054277413907,-7.868288993835449,-1.964189052581787,-6.234077453613281,-5.457143783569336,-5.12805700302124,26.62698412698414,3.704365079365081,0.29915804161611714,0.17112350806267304,0.3671785011640011,-16.15653398301866,1.2217779395228223,-18.588623046875,-11.61759090423584,-17.70087242126465,-17.004608154296875,-16.546052932739258,59.506944444444485,4.852182539682541,0.25087687294197414,0.15277542200643254,0.0956618160943763,-6.690813700358073,1.9947887636449528,-11.289579391479492,-4.1228861808776855,-9.399404525756836,-6.925673961639404,-6.109618663787842,46.1011904761905,4.968253968253972,0.22191233127237595,0.1287363193248955,0.6548222996821109,-16.134820196363663,0.783212056293994,-18.29188346862793,-14.621208190917969,-16.84930992126465,-16.3489933013916,-15.634928703308105,73.19742063492073,6.907738095238102,0.13422105970842899,0.1229470021392311,0.16693099124291522,10.655485047234428,1.1897647645738392,-9.465720282660588,0.021713786654999012,0.356004875562647,Healthy,0
168,102.6673082,2.743613354,-4.689542717403835,1.480920121787048,-9.722427368164062,-1.964189052581787,-6.206850051879883,-5.449685573577881,-4.82264518737793,32.04464285714288,4.092261904761907,0.2851256838698988,0.14819361745406062,0.4824559668840336,-16.541641235351562,1.1634421278584777,-18.587265014648438,-11.61759090423584,-17.282461166381836,-16.88263511657715,-16.37334442138672,44.31150793650798,4.275793650793654,0.23676034831381393,0.14093633092794067,0.16856741152273863,-5.94487190246582,1.7663928464884544,-12.061421394348145,-4.3331217765808105,-8.625107765197754,-7.330943584442139,-6.265542507171631,42.06646825396828,4.967261904761907,0.18163128292963573,0.13509831518083662,0.5198746921110754,-16.261794408162434,0.7488705953173579,-18.18459701538086,-14.621208190917969,-16.980260848999023,-16.361520767211914,-15.954383850097656,55.77281746031751,5.93353174603175,0.1664946055564286,0.12937209584878634,0.3549585524820345,11.852098517947727,1.255329185061985,-10.596769332885742,0.2798468271891288,0.27786197525318296,Healthy,0
169,102.6673073,2.743692689,-4.709814018673367,1.2828926260830693,-9.722427368164062,-1.964189052581787,-6.179085731506348,-5.438351154327393,-4.82264518737793,31.545634920634946,4.164682539682541,0.25095832801651746,0.14898326282449909,0.29382831114054264,-16.451061248779297,1.1062984934900597,-18.313993453979492,-11.61759090423584,-17.0472354888916,-16.80380630493164,-16.325605392456055,47.88789682539686,4.497023809523811,0.22343553491078003,0.15498048825516952,0.0351787583892227,-6.2144868108961315,1.541997956196709,-11.374037742614746,-5.3962578773498535,-8.22255802154541,-7.481880187988281,-6.402427673339844,56.389880952381006,5.39384920634921,0.19811031592291362,0.13032272448675242,0.5008038346461798,-15.925942632887098,0.7382874543521298,-17.84242057800293,-14.621208190917969,-16.998628616333008,-16.29534339904785,-15.77920150756836,68.82341269841277,6.492063492063497,0.15827154978598915,0.13179193412049187,0.32275036955493924,11.74124723010593,1.504672792222765,-10.236574437883165,0.5251186158921985,0.2909929564315482,Middle,0
170,102.6672305,2.74373862,-5.27312707901001,1.137023147808833,-7.868288993835449,-1.964189052581787,-6.384295463562012,-5.393205165863037,-4.955260753631592,29.94841269841272,3.9563492063492087,0.2818069852620047,0.15504696501589127,0.5626763996143749,-16.55063141716851,1.1614076313871284,-18.588623046875,-11.61759090423584,-17.153730392456055,-16.836990356445312,-16.243026733398438,43.69841269841274,4.250000000000003,0.25459577564197744,0.14792800913795365,0.05826663782882893,-7.449630896250407,1.5000005169619202,-10.838217735290527,-5.3962578773498535,-8.788753509521484,-7.779356002807617,-6.509764671325684,35.71230158730162,4.7500000000000036,0.18737541928233903,0.12641566696013903,0.7358712774151006,-16.720691786872017,0.7832699304586633,-18.29188346862793,-14.621208190917969,-17.021398544311523,-16.484996795654297,-15.91430377960205,62.272817460317526,6.366071428571435,0.13616172309030622,0.12273395169584232,0.2203214653051549,11.2775043381585,2.1765038172403974,-9.101000520918102,-0.17006036970350635,0.33970112103596395,Healthy,0
171,102.6672338,2.743815449,-5.34665913052029,1.1960361626573406,-7.868288993835449,-1.964189052581787,-6.410703182220459,-5.457143783569336,-4.955260753631592,31.498015873015895,4.226190476190479,0.2465529957261667,0.1403659249703574,0.5606374190864507,-16.58001454671224,0.836513201806537,-18.588623046875,-14.10168170928955,-17.109378814697266,-16.783203125,-16.143661499023438,47.74702380952385,5.213293650793656,0.20734162619511934,0.13386178985945488,0.222291118253965,-7.4315751393636065,1.3604348940692215,-10.838217735290527,-5.440413475036621,-8.223126411437988,-7.7442803382873535,-6.636434078216553,34.219246031746074,4.600198412698417,0.20949414308355951,0.13006847356759121,0.6842288586247651,-16.706337292989094,0.6828948768278413,-18.29188346862793,-15.267095565795898,-17.091144561767578,-16.63912582397461,-16.209148406982422,71.20734126984135,6.635912698412705,0.13638677690571177,0.1190088989776595,0.2461076524204706,11.233355416191948,2.084916008843316,-9.148439407348633,-0.12632274627685547,0.3403722810380637,Healthy,0
172,102.667233,2.74389896,-5.829619884490967,1.7816207205344752,-8.327250480651855,-0.1689424365758896,-6.906558513641357,-5.641539573669434,-4.749459266662598,33.909722222222264,4.375992063492067,0.22375436157322715,0.1311424846529341,0.607588738639618,-16.50404845343696,0.9920664810901154,-18.588623046875,-13.127159118652344,-17.109378814697266,-16.6551456451416,-16.062572479248047,42.2757936507937,4.757936507936514,0.2019723211819142,0.12848777575906392,0.26066677481416056,-7.609515613979763,1.577681027741967,-10.189972877502441,-2.953418493270874,-8.141579627990723,-7.7442803382873535,-6.636434078216553,27.545634920634953,4.017857142857148,0.23242587078027188,0.13668527411119347,0.6323667143183608,-16.944525930616592,0.7996836851156485,-17.84923553466797,-14.365212440490723,-17.198162078857422,-16.84930992126465,-16.286584854125977,45.92956349206355,5.3184523809523885,0.18854544443245505,0.13000105120148608,0.4566108989884454,10.674428568945991,1.7798957294887963,-8.894532839457195,-0.44047747717963404,0.37326131680560176,Healthy,0
173,102.6673023,2.743944056,-3.72772064142757,1.819183288440218,-8.693056106567383,-0.1689424365758896,-6.5684990882873535,-5.245654106140137,-4.262609481811523,43.2242063492064,5.140873015873022,0.16687172687228333,0.12840955798999473,0.5313008990695465,-15.9903441535102,0.9950670548922629,-17.417207717895508,-13.045114517211914,-16.84857177734375,-16.4324893951416,-15.896804809570312,59.053571428571495,5.73412698412699,0.17157031034283074,0.1343723955626582,0.4698717598286908,-5.938728279537624,1.6474885813755975,-9.774007797241211,-2.953418493270874,-8.122138977050781,-7.544081211090088,-5.944272518157959,41.50198412698418,4.791666666666673,0.20954231943082052,0.13138755321244713,0.6340152968985495,-16.19871499803331,0.831500552694286,-17.609100341796875,-14.365212440490723,-17.000137329101562,-16.253755569458008,-15.674358367919922,63.384920634920725,6.140873015873021,0.16657811121941163,0.1276809648600759,0.5409949717586922,12.26262351208263,2.2110076381100545,-10.051615873972576,-0.2083708445231096,0.276276793839993,Middle,0
174,102.6673073,2.744024226,-2.996933205260171,2.0399035265319743,-9.49374771118164,-0.1689424365758896,-6.906558513641357,-5.197160243988037,-4.237085342407227,37.886904761904795,4.9206349206349245,0.16538707339618683,0.1300642305710711,0.5667844687180948,-15.454053454928928,0.9923771472848091,-17.417207717895508,-13.045114517211914,-16.82691764831543,-16.37912368774414,-15.724066734313965,59.670634920634996,5.742063492063498,0.1756940838129897,0.1328047496007391,0.4381363854188451,-4.88178194893731,1.8571692187942703,-9.774007797241211,-2.734315872192383,-8.127161026000977,-7.167099952697754,-5.173940181732178,45.42361111111118,5.116071428571436,0.20901135911902857,0.12452692082805909,0.633106680872997,-15.71659024556478,0.8571823343920937,-17.609100341796875,-14.365212440490723,-16.963367462158203,-15.93644905090332,-15.5227632522583,58.83730158730167,5.994047619047625,0.1573328296696308,0.1255441176477819,0.5716511813117879,12.457120249668758,1.8848487436771393,-10.572271505991619,-0.2625367906358509,0.2579268644947438,Healthy,0
