id,Long,Lat,Class,Location,HH_meanW3,HV_meanW3,VV_meanW3,VH_meanW3,HA_Aniso_meanW3,HA_Iso_meanW3,HA_Alpha_meanW3,YA_Double_meanW3,YA_Vol_meanW3,YA_Surf_meanW3,YA_He_meanW3,RVI_meanW3,RFDI_meanW3,RFDI_VH_meanW3,block
104,102.4877778,2.95339219,Healthy,Serting_Basemap,0.20291333893934885,0.026329477214150958,0.023797817942168977,0.09267675959401661,,,,,,,,0.7539669033514248,0.7702918010174776,0.37293732060814955,51243_1476
105,102.4878371,2.953437537,Healthy,Serting_Basemap,0.19628812869389853,0.02584583146704568,0.027426482902632818,0.10612472146749496,,,,,,,,0.7507695751985303,0.7672950912294596,0.2981467460072699,51243_1476
106,102.4878371,2.953511953,Healthy,Serting_Basemap,0.18934850891431174,0.02864499741958247,0.029116372681326337,0.10391372276677026,,,,,,,,0.8310278400855053,0.737194030213838,0.29132556776165586,51243_1476
107,102.4878406,2.953581717,Unhealthy,Serting_Basemap,0.18513739274607766,0.030392948538064957,0.030387236633234553,0.10660597019725376,,,,,,,,0.8799649851332356,0.7179705803184651,0.2691798084334756,51243_1476
108,102.4878394,2.95366776,Healthy,Serting_Basemap,0.1746496789985233,0.028663109781013593,0.028136728331446648,0.11402526083919737,,,,,,,,0.8815599649582555,0.718039283676399,0.21000928654702794,51243_1476
109,102.4878406,2.953737525,Healthy,Serting_Basemap,0.17768263320128122,0.02526134666469362,0.027141783386468887,0.11285646508137386,,,,,,,,0.7914355223488898,0.751051037026313,0.22312373275434452,51243_1476
110,102.4878476,2.953814266,Healthy,Serting_Basemap,0.20439360207981533,0.022858630244930584,0.026372004714277055,0.12841139237085977,,,,,,,,0.6614118399301554,0.7988259124137855,0.22830850190325747,51243_1476
111,102.4878371,2.953893332,Healthy,Serting_Basemap,0.2037335286537806,0.02378708827826712,0.02763496877418624,0.13125558197498322,,,,,,,,0.6822072202430756,0.790901689710419,0.21635911251789236,51243_1476
113,102.4878441,2.954041,Healthy,Serting_Basemap,0.18420307007100847,0.021500123250815604,0.027596841669744916,0.19919158849451277,,,,,,,,0.6750426969629464,0.79095975221757,-0.03909422859354414,51243_1477
114,102.4879092,2.954086347,Healthy,Serting_Basemap,0.19272332390149435,0.02653034735057089,0.027788015082478523,0.15472042560577393,,,,,,,,0.7758204519138151,0.757994042251906,0.10937856372323494,51243_1477
115,102.4879755,2.954117741,Healthy,Serting_Basemap,0.225318549407853,0.031034409378965695,0.03173061812089549,0.17357737653785282,,,,,,,,0.7780046431124295,0.7578775019735685,0.12971095843441313,51243_1477
116,102.4880441,2.954163088,Healthy,Serting_Basemap,0.212918715344535,0.03223834993938605,0.030120057778226003,0.16869564437203938,,,,,,,,0.8386790979906322,0.7369984022116581,0.11588419001145597,51244_1477
117,102.4881115,2.954120067,Unhealthy,Serting_Basemap,0.2087120364109675,0.0329885282036331,0.03558324173920684,0.20949461890591514,,,,,,,,0.8505696326599419,0.7270297795436731,-0.0018712817813830956,51244_1477
118,102.4881732,2.9541596,Healthy,Serting_Basemap,0.18009141087532043,0.03334962431755331,0.032345985579821795,0.19809865372048485,,,,,,,,0.9557935127226569,0.6875050358763742,-0.04761426735102058,51244_1477
