id,Long,Lat,Class,Location,HH_meanW3,HV_meanW3,VV_meanW3,VH_meanW3,HA_Entropy_meanW3,HA_Anisotropy_meanW3,HA_Alpha_meanW3,YA_Yamaguchi_dbl_r_meanW3,YA_Yamaguchi_vol_g_meanW3,YA_Yamaguchi_surf_b_meanW3,YA_Yamaguchi_hlx_meanW3,RVI_meanW3,RFDI_meanW3,RFDI_VH_meanW3,block
855,102.6721276,2.744441153,Healthy,Palong_Basemap,0.13704508625798756,0.01992935294078456,0.025170404877927568,0.11530975914663738,0.7786446412404379,0.2143199063009686,34.302898195054794,-20.251142077975803,-9.608695877922905,-10.878556145562065,-20.95390404595269,0.7889914985656558,0.7460815526080827,0.08613001694696935,51336_1372
856,102.6721685,2.744482073,Healthy,Palong_Basemap,0.17304619567261803,0.03180647248195277,0.03544738764564196,0.25290517343415153,0.7376104725731744,0.1978468183014128,32.08349736531576,-19.841805775960285,-8.746454980638292,-9.42535670598348,-20.963500128851997,0.9351182474819716,0.6894697758297849,-0.18748379170373305,51336_1372
857,102.6721935,2.744407749,Healthy,Palong_Basemap,0.15806936555438572,0.022111609164211486,0.023712579988771014,0.14050105793608558,0.7399022579193115,0.2228856219185723,31.91470781962077,-19.05114131503635,-9.116577784220377,-9.378490500979954,-20.97394773695204,0.782693945056077,0.7545622205813358,0.058841419765949525,51336_1372
858,102.6721785,2.744330084,Healthy,Palong_Basemap,0.17508877482679155,0.02052049669954512,0.02149155115087827,0.1349113086859385,0.7472485303878784,0.27573120925161576,32.93365393744575,-18.16982290479872,-9.602085749308268,-9.36315886179606,-20.33599705166287,0.6908638249586985,0.7901889154903146,0.12960469457164894,51336_1372
859,102.6721134,2.744360983,Healthy,Palong_Basemap,0.14767386184798348,0.019862696735395327,0.022788173829515774,0.10249597744809257,0.7832874986860487,0.229924233423339,35.1072686513265,-19.884461296929253,-9.92088180118137,-10.852519353230795,-20.589552137586807,0.7559994169349468,0.7628852245343198,0.180588853264693,51336_1372
861,102.6722436,2.744285823,Healthy,Palong_Basemap,0.2677878985802333,0.02413464378979471,0.026476352372103266,0.26253898359007305,0.6790441340870328,0.31737641824616325,28.12276056077745,-16.79947461022271,-8.993115795983208,-7.413290553622776,-20.851516511705185,0.5636737095756299,0.834650359003775,0.009897508813205167,51336_1372
862,102.6722587,2.744357642,Healthy,Palong_Basemap,0.18726832336849636,0.024429033406906657,0.025685798790719774,0.19236643446816337,0.6803951859474182,0.28737093177106643,28.26619381374783,-16.92507118648953,-9.009801228841146,-7.515480677286784,-20.948246637980144,0.7464597734041546,0.7692079506422533,-0.013428989296761146,51336_1372
863,102.6722528,2.744469546,Healthy,Palong_Basemap,0.22536385224925148,0.036971387556857534,0.04194732879598936,0.4224213303791152,0.6957728134261237,0.20755293468634287,29.65786510043674,-18.96272235446506,-8.386553976270887,-7.852148426903619,-20.90911971198188,0.8667184515132487,0.7181363237041052,-0.30420189194558234,51336_1372
864,102.6722094,2.744534685,Healthy,Palong_Basemap,0.18329979727665582,0.033152581089072757,0.03522622957825661,0.2572609070274565,0.7238953842057122,0.19270238445864785,31.15084457397461,-20.033110936482746,-8.261005295647514,-8.435788207583958,-20.280689663357204,0.9311503056001362,0.6936732103441567,-0.16787949771331961,51336_1372
865,102.6721251,2.744528004,Healthy,Palong_Basemap,0.12641840842035082,0.024000327206320234,0.02711175051000383,0.11722648640473683,0.7837646272447374,0.1855093373192681,35.13181601630317,-20.956560982598198,-9.070251888699001,-11.4065949122111,-20.95281410217285,0.9527208989316351,0.6808864652886408,0.03772671708230479,51336_1372
