stage,cv,estate,model,feature_set,n_mean,n_std,n_pos_mean,n_pos_std,n_neg_mean,n_neg_std,pos_rate_mean,pos_rate_std,pr_auc_mean,pr_auc_std,pr_auc_lift_mean,pr_auc_lift_std,roc_auc_mean,roc_auc_std,precision_at_1pct_mean,precision_at_1pct_std,recall_at_1pct_mean,recall_at_1pct_std,enrichment_at_1pct_mean,enrichment_at_1pct_std,precision_at_5pct_mean,precision_at_5pct_std,recall_at_5pct_mean,recall_at_5pct_std,enrichment_at_5pct_mean,enrichment_at_5pct_std,precision_at_10pct_mean,precision_at_10pct_std,recall_at_10pct_mean,recall_at_10pct_std,enrichment_at_10pct_mean,enrichment_at_10pct_std,precision_at_20pct_mean,precision_at_20pct_std,recall_at_20pct_mean,recall_at_20pct_std,enrichment_at_20pct_mean,enrichment_at_20pct_std
healthy_only,spatial_5fold_repeated,Palong_Basemap,ocsvm_nu20,all14,2171.0,0.0,200.0,0.0,1971.0,0.0,0.09212344541685859,0.0,0.07552244846836904,0.0,-0.016600996948489544,0.0,0.4328970065956368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009174311926605505,0.0,0.005,0.0,0.09958715596330277,0.0,0.04128440366972477,0.0,0.045000000000000005,8.498374721940739e-18,0.4481422018348624,0.0,0.05057471264367816,0.0,0.11,0.0,0.5489885057471264,0.0
healthy_only,spatial_5fold_repeated,Palong_Basemap,isolation_forest,all14,2171.0,0.0,200.0,0.0,1971.0,0.0,0.09212344541685859,0.0,0.07603155550891814,0.0006724498091011362,-0.01609188990794044,0.0006724498091011362,0.4335506511077288,0.006112596424889064,0.0,0.0,0.0,0.0,0.0,0.0,0.012232415902140673,0.005296791460455283,0.006666666666666667,0.002886751345948129,0.13278287461773702,0.05749667130324209,0.04892966360856269,0.0026483957302276414,0.05333333333333334,0.0028867513459481273,0.5311314984709481,0.028748335651621063,0.06436781609195402,0.0022988505747126436,0.14,0.0049999999999999906,0.6987126436781609,0.02495402298850574
healthy_only,spatial_5fold_repeated,Palong_Basemap,lof_25,all14,2171.0,0.0,200.0,0.0,1971.0,0.0,0.09212344541685859,0.0,0.08281876801697537,0.0,-0.009304677399883221,0.0,0.47891171993911724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05504587155963303,0.0,0.03,0.0,0.5975229357798165,0.0,0.05045871559633028,0.0,0.055,0.0,0.5477293577981652,0.0,0.06666666666666667,0.0,0.145,0.0,0.7236666666666668,1.3597399555105182e-16
healthy_only,spatial_5fold_repeated,Palong_Basemap,gmm_4,all14,2171.0,0.0,200.0,0.0,1971.0,0.0,0.09212344541685859,0.0,0.07867267913809761,0.0006355614993003985,-0.01345076627876097,0.0006355614993003985,0.45142059868087264,0.004305380258351269,0.015151515151515152,0.026243194054073903,0.0016666666666666668,0.002886751345948129,0.164469696969697,0.2848698714569722,0.009174311926605505,0.0,0.005,0.0,0.09958715596330277,0.0,0.04281345565749236,0.0026483957302276414,0.04666666666666667,0.002886751345948131,0.46474006116207955,0.028748335651621063,0.06436781609195402,0.0022988505747126436,0.14,0.0049999999999999906,0.6987126436781609,0.02495402298850574
healthy_only,spatial_5fold_repeated,Palong_Basemap,gmm_8,all14,2171.0,0.0,200.0,0.0,1971.0,0.0,0.09212344541685859,0.0,0.08218205423699564,0.000989418559374341,-0.009941391179862952,0.000989418559374341,0.4746127177405716,0.0054455949254908044,0.030303030303030304,0.026243194054073903,0.0033333333333333335,0.002886751345948129,0.328939393939394,0.2848698714569722,0.012232415902140673,0.005296791460455283,0.006666666666666667,0.002886751345948129,0.13278287461773702,0.0574966713032421,0.033639143730886854,0.007006996475467646,0.03666666666666667,0.007637626158259732,0.36515290519877674,0.0760609467412013,0.0743295019157088,0.0026544839962741413,0.16166666666666665,0.005773502691896262,0.8068467432950192,0.0288144237795558
healthy_only,spatial_5fold_repeated,Palong_Basemap,pca_recon_10,all14,2171.0,0.0,200.0,0.0,1971.0,0.0,0.09212344541685859,0.0,0.08898537268132983,0.0,-0.0031380727355287547,0.0,0.4954185692541857,0.0,0.04545454545454545,8.498374721940739e-18,0.005,0.0,0.49340909090909096,0.0,0.045871559633027525,0.0,0.025000000000000005,4.2491873609703695e-18,0.4979357798165138,0.0,0.08715596330275228,1.6996749443881478e-17,0.09500000000000001,1.6996749443881478e-17,0.9460779816513764,1.3597399555105182e-16,0.09195402298850575,0.0,0.20000000000000004,3.3993498887762956e-17,0.9981609195402298,1.3597399555105182e-16
healthy_only,spatial_5fold_repeated,Palong_Basemap,knn_dist_20,all14,2171.0,0.0,200.0,0.0,1971.0,0.0,0.09212344541685859,0.0,0.07539265997865419,0.0,-0.0167307854382044,0.0,0.43794013191273456,6.798699777552591e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.009174311926605505,0.0,0.005,0.0,0.09958715596330277,0.0,0.027522935779816515,0.0,0.03,0.0,0.29876146788990826,0.0,0.048275862068965524,8.498374721940739e-18,0.105,0.0,0.5240344827586207,0.0
healthy_only,spatial_5fold_repeated,Palong_Basemap,mahalanobis,all14,2171.0,0.0,200.0,0.0,1971.0,0.0,0.09212344541685859,0.0,0.07700592616298452,0.0,-0.01511751925387407,0.0,0.44108574327752414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03669724770642202,0.0,0.02,0.0,0.39834862385321107,0.0,0.04128440366972477,0.0,0.045000000000000005,8.498374721940739e-18,0.4481422018348624,0.0,0.05517241379310345,0.0,0.12,0.0,0.5988965517241379,0.0
healthy_only,spatial_5fold_repeated,Palong_Basemap,kmeans_dist_8,all14,2171.0,0.0,200.0,0.0,1971.0,0.0,0.09212344541685859,0.0,0.07581841834284005,0.0002890910602078706,-0.01630502707401854,0.0002890910602078706,0.4358988669034331,0.0029402428082764475,0.0,0.0,0.0,0.0,0.0,0.0,0.012232415902140673,0.005296791460455283,0.006666666666666667,0.002886751345948129,0.13278287461773702,0.0574966713032421,0.04740061162079511,0.0026483957302276414,0.05166666666666667,0.0028867513459481273,0.514533639143731,0.028748335651621063,0.05210727969348659,0.0013272419981370707,0.11333333333333334,0.0028867513459481316,0.565624521072797,0.014407211889777933
healthy_only,spatial_5fold_repeated,Palong_Basemap,autoencoder,all14,2171.0,0.0,200.0,0.0,1971.0,0.0,0.09212344541685859,0.0,0.08669183212921389,0.0040926552608718395,-0.005431613287644697,0.0040926552608718395,0.49416962624725186,0.018246537339581276,0.015151515151515152,0.026243194054073903,0.0016666666666666668,0.002886751345948129,0.164469696969697,0.2848698714569722,0.030581039755351685,0.005296791460455283,0.016666666666666666,0.002886751345948129,0.33195718654434253,0.057496671303242125,0.06574923547400612,0.007006996475467646,0.07166666666666667,0.007637626158259732,0.7137079510703365,0.07606094674120133,0.07586206896551724,0.010020457341472812,0.165,0.02179449471770337,0.8234827586206896,0.10877206444168738
healthy_only,spatial_5fold_repeated,Palong_Basemap,ocsvm_nu10,all14_plus_ext,2171.0,0.0,200.0,0.0,1971.0,0.0,0.09212344541685859,0.0,0.07771999636062772,0.0,-0.014403449056230866,0.0,0.44175545408422123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009174311926605505,0.0,0.005,0.0,0.09958715596330277,0.0,0.045871559633027525,0.0,0.05000000000000001,8.498374721940739e-18,0.4979357798165138,0.0,0.06206896551724137,8.498374721940739e-18,0.135,0.0,0.6737586206896552,0.0
healthy_only,spatial_5fold_repeated,Palong_Basemap,isolation_forest,all14_plus_ext,2171.0,0.0,200.0,0.0,1971.0,0.0,0.09212344541685859,0.0,0.0773165326743336,0.0005949121766023024,-0.014806912742524986,0.0005949121766023024,0.4370429561982074,0.005529723595261689,0.0,0.0,0.0,0.0,0.0,0.0,0.045871559633027525,0.0,0.025000000000000005,4.2491873609703695e-18,0.4979357798165138,0.0,0.051987767584097865,0.0026483957302276414,0.056666666666666664,0.0028867513459481273,0.5643272171253823,0.028748335651620997,0.06436781609195402,0.0039817259944112116,0.14,0.008660254037844378,0.698712643678161,0.04322163566933373
healthy_only,spatial_5fold_repeated,Palong_Basemap,pca_recon_10,all14_plus_ext,2171.0,0.0,200.0,0.0,1971.0,0.0,0.09212344541685859,0.0,0.08875534721847818,1.6996749443881478e-17,-0.0033680981983803954,0.0,0.49329528158295294,6.798699777552591e-17,0.04545454545454545,8.498374721940739e-18,0.005,0.0,0.49340909090909096,0.0,0.045871559633027525,0.0,0.025000000000000005,4.2491873609703695e-18,0.4979357798165138,0.0,0.09174311926605505,0.0,0.10000000000000002,1.6996749443881478e-17,0.9958715596330276,0.0,0.08735632183908044,1.6996749443881478e-17,0.19000000000000003,3.3993498887762956e-17,0.9482528735632184,0.0
healthy_only,spatial_5fold_repeated,Palong_Basemap,knn_dist_20,all14_plus_ext,2171.0,0.0,200.0,0.0,1971.0,0.0,0.09212344541685859,0.0,0.07656337122570435,0.0,-0.015560074191154238,0.0,0.4424657534246575,6.798699777552591e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.009174311926605505,0.0,0.005,0.0,0.09958715596330277,0.0,0.04128440366972477,0.0,0.045000000000000005,8.498374721940739e-18,0.4481422018348624,0.0,0.0574712643678161,8.498374721940739e-18,0.125,0.0,0.6238505747126437,0.0
healthy_only,spatial_5fold_repeated,Palong_Basemap,gmm_4,all14_plus_ext,2171.0,0.0,200.0,0.0,1971.0,0.0,0.09212344541685859,0.0,0.07911573705171332,0.00026496240469214686,-0.013007708365145273,0.0002649624046921468,0.4540258751902588,0.0008270380628829997,0.0,0.0,0.0,0.0,0.0,0.0,0.02140672782874618,0.005296791460455283,0.011666666666666667,0.002886751345948128,0.23237003058103978,0.057496671303242076,0.05045871559633028,0.0045871559633027525,0.055,0.0049999999999999975,0.5477293577981652,0.04979357798165135,0.05517241379310345,0.006082186921987564,0.12,0.013228756555322957,0.5988965517241379,0.06602213903817497
healthy_only,spatial_5fold_repeated,Palong_Basemap,ocsvm_nu10,local14,2171.0,0.0,200.0,0.0,1971.0,0.0,0.09212344541685859,0.0,0.09304943116933767,0.0,0.0009259857524790832,0.0,0.5165246067985795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045871559633027525,0.0,0.025000000000000005,4.2491873609703695e-18,0.4979357798165138,0.0,0.08715596330275228,1.6996749443881478e-17,0.09500000000000001,1.6996749443881478e-17,0.9460779816513764,1.3597399555105182e-16,0.0896551724137931,0.0,0.19499999999999998,3.3993498887762956e-17,0.9732068965517242,0.0
healthy_only,spatial_5fold_repeated,Palong_Basemap,isolation_forest,local14,2171.0,0.0,200.0,0.0,1971.0,0.0,0.09212344541685859,0.0,0.096831638432909,0.0006241077744967851,0.004708193016050415,0.0006241077744967851,0.5364679519702351,0.0025156838582018333,0.0,0.0,0.0,0.0,0.0,0.0,0.08562691131498472,0.005296791460455283,0.04666666666666667,0.0028867513459481316,0.9294801223241591,0.057496671303242125,0.08256880733944955,0.0045871559633027525,0.09000000000000001,0.0049999999999999975,0.8962844036697248,0.049793577981651405,0.09655172413793105,1.6996749443881478e-17,0.21,0.0,1.0480689655172415,0.0
healthy_only,spatial_5fold_repeated,Palong_Basemap,pca_recon_10,local14,2171.0,0.0,200.0,0.0,1971.0,0.0,0.09212344541685859,0.0,0.11069011860179001,0.0,0.018566673184931423,0.0,0.5764003044140031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11009174311926606,0.0,0.06,0.0,1.195045871559633,0.0,0.11926605504587157,0.0,0.13,0.0,1.2946330275229359,0.0,0.11724137931034483,0.0,0.255,0.0,1.2726551724137931,0.0
healthy_only,spatial_5fold_repeated,Palong_Basemap,knn_dist_20,local14,2171.0,0.0,200.0,0.0,1971.0,0.0,0.09212344541685859,0.0,0.09555721236556795,1.6996749443881478e-17,0.003433766948709352,0.0,0.5385438863521056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06422018348623854,0.0,0.035,0.0,0.6971100917431193,0.0,0.08256880733944955,0.0,0.09000000000000001,1.6996749443881478e-17,0.8962844036697248,0.0,0.09195402298850575,0.0,0.20000000000000004,3.3993498887762956e-17,0.9981609195402298,1.3597399555105182e-16
healthy_only,spatial_5fold_repeated,Palong_Basemap,gmm_4,local14,2171.0,0.0,200.0,0.0,1971.0,0.0,0.09212344541685859,0.0,0.09866508858578414,0.00037934399762406867,0.006541643168925558,0.00037934399762406867,0.5463292744799594,0.002244477047705707,0.030303030303030304,0.026243194054073903,0.0033333333333333335,0.002886751345948129,0.328939393939394,0.2848698714569722,0.06422018348623854,0.01834862385321101,0.035,0.009999999999999998,0.6971100917431192,0.1991743119266055,0.08256880733944955,0.0045871559633027525,0.09000000000000001,0.0049999999999999975,0.8962844036697248,0.049793577981651405,0.10191570881226053,0.0013272419981370707,0.22166666666666668,0.002886751345948131,1.106295019157088,0.014407211889777869
healthy_only,spatial_5fold_repeated,Palong_Basemap,ocsvm_nu10,all14_plus_local,2171.0,0.0,200.0,0.0,1971.0,0.0,0.09212344541685859,0.0,0.08508807650130745,0.0,-0.007035368915551135,0.0,0.4919431760527651,6.798699777552591e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.01834862385321101,0.0,0.01,0.0,0.19917431192660554,0.0,0.045871559633027525,0.0,0.05000000000000001,8.498374721940739e-18,0.4979357798165138,0.0,0.08045977011494253,0.0,0.17499999999999996,3.3993498887762956e-17,0.8733908045977011,0.0
healthy_only,spatial_5fold_repeated,Palong_Basemap,isolation_forest,all14_plus_local,2171.0,0.0,200.0,0.0,1971.0,0.0,0.09212344541685859,0.0,0.08319088000154536,0.0003282338702186353,-0.008932565415313226,0.0003282338702186353,0.4797564687975647,0.0009809810456708878,0.0,0.0,0.0,0.0,0.0,0.0,0.009174311926605505,0.0,0.005,0.0,0.09958715596330277,0.0,0.06116207951070337,0.0026483957302276414,0.06666666666666667,0.0028867513459481316,0.6639143730886851,0.028748335651621063,0.07203065134099618,0.0013272419981370707,0.15666666666666665,0.002886751345948131,0.7818927203065135,0.014407211889777932
healthy_only,spatial_5fold_repeated,Palong_Basemap,pca_recon_10,all14_plus_local,2171.0,0.0,200.0,0.0,1971.0,0.0,0.09212344541685859,0.0,0.0853905073595116,0.0,-0.006732938057346982,0.0,0.49475393201420587,6.798699777552591e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.045871559633027525,0.0,0.025000000000000005,4.2491873609703695e-18,0.4979357798165138,0.0,0.05504587155963303,0.0,0.06,0.0,0.5975229357798165,0.0,0.06436781609195402,0.0,0.14,0.0,0.6987126436781609,0.0
healthy_only,spatial_5fold_repeated,Palong_Basemap,knn_dist_20,all14_plus_local,2171.0,0.0,200.0,0.0,1971.0,0.0,0.09212344541685859,0.0,0.08312203935148357,0.0,-0.009001406065375014,0.0,0.4869457128361237,6.798699777552591e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.01834862385321101,0.0,0.01,0.0,0.19917431192660554,0.0,0.04128440366972477,0.0,0.045000000000000005,8.498374721940739e-18,0.4481422018348624,0.0,0.06206896551724137,8.498374721940739e-18,0.135,0.0,0.6737586206896552,0.0
healthy_only,spatial_5fold_repeated,Palong_Basemap,gmm_4,all14_plus_local,2171.0,0.0,200.0,0.0,1971.0,0.0,0.09212344541685859,0.0,0.08554299092738361,0.0002855370607154485,-0.006580454489474974,0.0002855370607154485,0.4982191780821918,0.0008058870047298575,0.0,0.0,0.0,0.0,0.0,0.0,0.033639143730886854,0.010593582920910566,0.018333333333333333,0.005773502691896259,0.3651529051987768,0.11499334260648421,0.039755351681957186,0.010593582920910566,0.043333333333333335,0.011547005383792516,0.4315443425076453,0.11499334260648421,0.07279693486590039,0.006636209990685354,0.15833333333333333,0.014433756729740642,0.7902107279693488,0.07203605944888947
healthy_only,spatial_5fold_repeated,Palong_Basemap,ocsvm_nu10,raw4_plus_local,2171.0,0.0,200.0,0.0,1971.0,0.0,0.09212344541685859,0.0,0.08099604314363948,0.0,-0.011127402273219109,0.0,0.4725139523084729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01834862385321101,0.0,0.01,0.0,0.19917431192660554,0.0,0.04128440366972477,0.0,0.045000000000000005,8.498374721940739e-18,0.4481422018348624,0.0,0.0528735632183908,8.498374721940739e-18,0.115,0.0,0.5739425287356322,0.0
healthy_only,spatial_5fold_repeated,Palong_Basemap,isolation_forest,raw4_plus_local,2171.0,0.0,200.0,0.0,1971.0,0.0,0.09212344541685859,0.0,0.08112278087400084,0.0003403182760728414,-0.011000664542857747,0.0003403182760728414,0.4774031794351428,0.002719280700979772,0.0,0.0,0.0,0.0,0.0,0.0,0.012232415902140673,0.005296791460455283,0.006666666666666667,0.002886751345948129,0.13278287461773702,0.05749667130324209,0.04740061162079511,0.0026483957302276414,0.05166666666666667,0.0028867513459481273,0.514533639143731,0.028748335651621063,0.05900383141762452,0.0013272419981370707,0.12833333333333333,0.002886751345948131,0.6404865900383142,0.014407211889777867
healthy_only,spatial_5fold_repeated,Palong_Basemap,pca_recon_10,raw4_plus_local,2171.0,0.0,200.0,0.0,1971.0,0.0,0.09212344541685859,0.0,0.07330810993795198,0.0,-0.01881533547890661,0.0,0.42003297818366314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027522935779816515,0.0,0.015,0.0,0.29876146788990826,0.0,0.03669724770642202,0.0,0.04,0.0,0.39834862385321107,0.0,0.041379310344827586,0.0,0.09000000000000001,1.6996749443881478e-17,0.44917241379310346,0.0
healthy_only,spatial_5fold_repeated,Palong_Basemap,knn_dist_20,raw4_plus_local,2171.0,0.0,200.0,0.0,1971.0,0.0,0.09212344541685859,0.0,0.081824494880862,0.0,-0.010298950535996582,0.0,0.48399036022323694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01834862385321101,0.0,0.01,0.0,0.19917431192660554,0.0,0.03669724770642202,0.0,0.04,0.0,0.39834862385321107,0.0,0.048275862068965524,8.498374721940739e-18,0.105,0.0,0.5240344827586207,0.0
healthy_only,spatial_5fold_repeated,Palong_Basemap,gmm_4,raw4_plus_local,2171.0,0.0,200.0,0.0,1971.0,0.0,0.09212344541685859,0.0,0.08122687179598649,0.0003966669968353794,-0.010896573620872088,0.00039666699683537943,0.47807880940301034,0.002060661980793324,0.0,0.0,0.0,0.0,0.0,0.0,0.033639143730886854,0.005296791460455283,0.018333333333333333,0.0028867513459481294,0.3651529051987768,0.057496671303242125,0.03822629969418961,0.0026483957302276414,0.041666666666666664,0.0028867513459481273,0.41494648318042815,0.02874833565162103,0.05210727969348659,0.0013272419981370707,0.11333333333333334,0.0028867513459481316,0.5656245210727969,0.014407211889777932
healthy_only,spatial_5fold_repeated,Palong_Basemap,ocsvm_nu10,raw4,2171.0,0.0,200.0,0.0,1971.0,0.0,0.09212344541685859,0.0,0.08162937932873755,0.0,-0.010494066088121035,0.0,0.46811136478944687,6.798699777552591e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.009174311926605505,0.0,0.005,0.0,0.09958715596330277,0.0,0.03669724770642202,0.0,0.04,0.0,0.39834862385321107,0.0,0.07126436781609195,0.0,0.155,0.0,0.7735747126436782,0.0
healthy_only,spatial_5fold_repeated,Palong_Basemap,isolation_forest,raw4,2171.0,0.0,200.0,0.0,1971.0,0.0,0.09212344541685859,0.0,0.07712573872338498,0.0008262509605366284,-0.014997706693473611,0.0008262509605366284,0.43987020125147974,0.006571051108963778,0.0,0.0,0.0,0.0,0.0,0.0,0.0061162079510703364,0.005296791460455283,0.0033333333333333335,0.002886751345948129,0.06639143730886851,0.0574966713032421,0.03211009174311927,0.0,0.035,0.0,0.34855504587155967,0.0,0.056704980842911874,0.0013272419981370707,0.12333333333333334,0.0028867513459481316,0.6155325670498084,0.014407211889777932
healthy_only,spatial_5fold_repeated,Palong_Basemap,pca_recon_10,raw4,2171.0,0.0,200.0,0.0,1971.0,0.0,0.09212344541685859,0.0,0.08045880925176356,0.0,-0.011664636165095027,0.0,0.45225139523084734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009174311926605505,0.0,0.005,0.0,0.09958715596330277,0.0,0.03211009174311927,0.0,0.035,0.0,0.34855504587155967,0.0,0.07126436781609195,0.0,0.155,0.0,0.7735747126436782,0.0
healthy_only,spatial_5fold_repeated,Palong_Basemap,knn_dist_20,raw4,2171.0,0.0,200.0,0.0,1971.0,0.0,0.09212344541685859,0.0,0.0765311131670102,0.0,-0.015592332249848392,0.0,0.44173642820903086,6.798699777552591e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.009174311926605505,0.0,0.005,0.0,0.09958715596330277,0.0,0.027522935779816515,0.0,0.03,0.0,0.29876146788990826,0.0,0.0528735632183908,8.498374721940739e-18,0.115,0.0,0.5739425287356322,0.0
healthy_only,spatial_5fold_repeated,Palong_Basemap,gmm_4,raw4,2171.0,0.0,200.0,0.0,1971.0,0.0,0.09212344541685859,0.0,0.07835788283530985,8.337640938232766e-05,-0.01376556258154873,8.337640938232765e-05,0.4505821917808219,0.0002197065288906532,0.0,0.0,0.0,0.0,0.0,0.0,0.02140672782874618,0.005296791460455283,0.011666666666666667,0.002886751345948128,0.23237003058103978,0.057496671303242076,0.035168195718654434,0.007006996475467646,0.03833333333333334,0.007637626158259733,0.3817507645259939,0.07606094674120131,0.06436781609195402,0.0022988505747126436,0.14,0.0049999999999999906,0.698712643678161,0.02495402298850574
healthy_only,spatial_5fold_repeated,Serting_Basemap,ocsvm_nu05,all14,1667.0,0.0,154.0,0.0,1513.0,0.0,0.09238152369526094,1.6996749443881478e-17,0.09148186871911462,0.0,-0.0008996549761463302,0.0,0.4622964609745839,0.0,0.1176470588235294,1.6996749443881478e-17,0.012987012987012986,2.1245936804851847e-18,1.2734912146676851,0.0,0.13095238095238096,0.0,0.07142857142857142,0.0,1.417517006802721,0.0,0.10179640718562873,1.6996749443881478e-17,0.11038961038961038,0.0,1.1019130570028772,0.0,0.07784431137724551,0.0,0.16883116883116886,3.3993498887762956e-17,0.8426393965316121,0.0
healthy_only,spatial_5fold_repeated,Serting_Basemap,ocsvm_nu10,all14,1667.0,0.0,154.0,0.0,1513.0,0.0,0.09238152369526094,1.6996749443881478e-17,0.09194143042307257,0.0,-0.00044009327218838545,0.0,0.4606054883649067,6.798699777552591e-17,0.1176470588235294,1.6996749443881478e-17,0.012987012987012986,2.1245936804851847e-18,1.2734912146676851,0.0,0.13095238095238096,0.0,0.07142857142857142,0.0,1.417517006802721,0.0,0.08982035928143713,0.0,0.09740259740259742,1.6996749443881478e-17,0.9722762267672446,1.3597399555105182e-16,0.08383233532934131,0.0,0.1818181818181818,3.3993498887762956e-17,0.9074578116494282,1.3597399555105182e-16
healthy_only,spatial_5fold_repeated,Serting_Basemap,ocsvm_nu20,all14,1667.0,0.0,154.0,0.0,1513.0,0.0,0.09238152369526094,1.6996749443881478e-17,0.09219101333347808,1.6996749443881478e-17,-0.00019051036178285852,0.0,0.4600475532398864,6.798699777552591e-17,0.1176470588235294,1.6996749443881478e-17,0.012987012987012986,2.1245936804851847e-18,1.2734912146676851,0.0,0.14285714285714285,0.0,0.07792207792207792,0.0,1.546382189239332,0.0,0.09580838323353295,1.6996749443881478e-17,0.10389610389610389,1.6996749443881478e-17,1.037094641885061,0.0,0.07784431137724551,0.0,0.16883116883116886,3.3993498887762956e-17,0.8426393965316121,0.0
healthy_only,spatial_5fold_repeated,Serting_Basemap,isolation_forest,all14,1667.0,0.0,154.0,0.0,1513.0,0.0,0.09238152369526094,1.6996749443881478e-17,0.08734811398365105,0.0012091331265167147,-0.005033409711609894,0.0012091331265167147,0.46296312191883904,0.0023829640325825816,0.0588235294117647,8.498374721940739e-18,0.006493506493506493,1.0622968402425924e-18,0.6367456073338426,0.0,0.09126984126984126,0.006873217490352687,0.049783549783549784,0.0037490277220105584,0.9879663986806843,0.07440034776894756,0.07984031936127745,0.0034571872406564366,0.08658008658008658,0.003749027722010558,0.8642455349042176,0.03742292941671607,0.07385229540918163,0.0017285936203282183,0.16017316017316016,0.003749027722010558,0.7994271197864012,0.018711464708358036
healthy_only,spatial_5fold_repeated,Serting_Basemap,lof_25,all14,1667.0,0.0,154.0,0.0,1513.0,0.0,0.09238152369526094,1.6996749443881478e-17,0.09457760762842392,0.0,0.002196083933162965,0.0,0.48848507738131003,0.0,0.1176470588235294,1.6996749443881478e-17,0.012987012987012986,2.1245936804851847e-18,1.2734912146676851,0.0,0.10714285714285714,0.0,0.05844155844155844,0.0,1.1597866419294989,0.0,0.08982035928143713,0.0,0.09740259740259742,1.6996749443881478e-17,0.9722762267672446,1.3597399555105182e-16,0.08083832335329341,0.0,0.17532467532467533,0.0,0.8750486040905202,0.0
healthy_only,spatial_5fold_repeated,Serting_Basemap,gmm_4,all14,1667.0,0.0,154.0,0.0,1513.0,0.0,0.09238152369526094,1.6996749443881478e-17,0.09173842998970083,0.001014997845619832,-0.0006430937055601124,0.001014997845619832,0.47157392068165366,0.0009723228034668095,0.1372549019607843,0.033961780540566235,0.015151515151515152,0.003749027722010556,1.4857397504456327,0.36762524779950595,0.10317460317460318,0.006873217490352687,0.05627705627705628,0.0037490277220105545,1.1168315811172953,0.07440034776894756,0.08782435129740518,0.00691437448131289,0.09523809523809523,0.007498055444021116,0.9506700883946392,0.0748458588334324,0.08383233532934131,0.0,0.1818181818181818,3.3993498887762956e-17,0.9074578116494282,1.3597399555105182e-16
healthy_only,spatial_5fold_repeated,Serting_Basemap,gmm_8,all14,1667.0,0.0,154.0,0.0,1513.0,0.0,0.09238152369526094,1.6996749443881478e-17,0.09555378373929639,0.0015400936320158717,0.0031722600440354243,0.0015400936320158715,0.4886524579188161,0.009214015420843203,0.1568627450980392,0.03396178054056623,0.017316017316017316,0.003749027722010556,1.6979882862235804,0.36762524779950595,0.1111111111111111,0.018184824186332705,0.06060606060606061,0.009918995010726923,1.2027417027417024,0.19684481765335463,0.08183632734530938,0.009146857674562556,0.08874458874458875,0.00991899501072693,0.8858516732768229,0.09901176456815439,0.08582834331337325,0.004573428837281278,0.18614718614718617,0.00991899501072693,0.9290639500220338,0.049505882284077214
healthy_only,spatial_5fold_repeated,Serting_Basemap,pca_recon_10,all14,1667.0,0.0,154.0,0.0,1513.0,0.0,0.09238152369526094,1.6996749443881478e-17,0.08846117256270032,1.6996749443881478e-17,-0.003920351132560618,0.0,0.4704680646518056,0.0,0.1176470588235294,1.6996749443881478e-17,0.012987012987012986,2.1245936804851847e-18,1.2734912146676851,0.0,0.08333333333333333,0.0,0.04545454545454545,8.498374721940739e-18,0.902056277056277,0.0,0.08383233532934131,0.0,0.0909090909090909,1.6996749443881478e-17,0.9074578116494282,1.3597399555105182e-16,0.08083832335329341,0.0,0.17532467532467533,0.0,0.8750486040905202,0.0
healthy_only,spatial_5fold_repeated,Serting_Basemap,knn_dist_20,all14,1667.0,0.0,154.0,0.0,1513.0,0.0,0.09238152369526094,1.6996749443881478e-17,0.09450067311023609,1.6996749443881478e-17,0.002119149414975152,0.0,0.47167835469223435,0.0,0.2352941176470588,3.3993498887762956e-17,0.025974025974025972,4.2491873609703695e-18,2.5469824293353702,0.0,0.10714285714285714,0.0,0.05844155844155844,0.0,1.1597866419294989,0.0,0.10179640718562873,1.6996749443881478e-17,0.11038961038961038,0.0,1.1019130570028772,0.0,0.08383233532934131,0.0,0.1818181818181818,3.3993498887762956e-17,0.9074578116494282,1.3597399555105182e-16
