id,Long,Lat,Class
1595,102.439043,2.94609,Healthy
1596,102.438887,2.946089,Healthy
1597,102.438966,2.946089,Healthy
1598,102.433694,2.946983,Healthy
1599,102.439467,2.946848,Healthy
1600,102.437003,2.946741,Healthy
1601,102.436842,2.946463,Healthy
1602,102.433184,2.946076,Healthy
1603,102.433538,2.946565,Healthy
1604,102.439506,2.946938,Healthy
1605,102.433148,2.946,Healthy
1606,102.43645,2.947283,Healthy
1607,102.436716,2.947483,Healthy
1608,102.433775,2.946979,Healthy
1609,102.435836,2.949115,Healthy
1610,102.439267,2.946635,Unhealthy
1611,102.437114,2.94708,Healthy
1612,102.437276,2.94695,Healthy
1613,102.437008,2.946596,Healthy
1614,102.436368,2.947277,Healthy
1615,102.439081,2.946158,Healthy
1616,102.437196,2.94681,Healthy
1617,102.432508,2.948328,Healthy
1618,102.432898,2.948744,Healthy
1619,102.433535,2.946976,Healthy
1620,102.439428,2.946916,Healthy
1621,102.436564,2.947347,Healthy
1622,102.436443,2.947141,Unhealthy
1623,102.439393,2.946707,Healthy
1624,102.432674,2.948328,Healthy
1625,102.437278,2.947079,Healthy
1626,102.439125309,2.946093537,Healthy
1627,102.438968,2.946226,Healthy
1628,102.432743,2.948478,Healthy
1629,102.436923,2.946598,Healthy
1630,102.439274,2.94678,Healthy
1631,102.435572,2.948357,Healthy
1632,102.43912,2.946364,Healthy
1633,102.436527,2.947143,Healthy
1634,102.43683,2.947691,Healthy
1635,102.437196,2.946951,Healthy
1636,102.436665,2.947555,Unhealthy
1637,102.433575,2.946909,Healthy
1638,102.436788,2.948034,Healthy
1639,102.435838,2.948975,Healthy
1640,102.439353,2.946917,Healthy
1641,102.433374,2.946287,Healthy
1642,102.433503,2.946492,Healthy
1643,102.437191,2.94708,Healthy
1644,102.436408,2.947354,Healthy
1645,102.432389,2.948263,Healthy
1646,102.436791,2.947769,Healthy
1647,102.436999,2.946458,Healthy
1648,102.435613,2.9487,Healthy
1649,102.435415,2.948356,Healthy
1650,102.432587,2.948329,Healthy
1651,102.439162845,2.946159805,Healthy
1652,102.439046,2.946363,Healthy
1653,102.433495,2.946907,Healthy
1654,102.433613,2.946712,Healthy
1655,102.433345,2.946357,Healthy
1656,102.436003,2.948978,Healthy
1657,102.436854,2.946185,Healthy
1658,102.436489,2.947214,Healthy
1659,102.437113,2.946668,Healthy
1660,102.436761,2.947558,Unhealthy
1661,102.435456,2.948424,Healthy
1662,102.439465,2.946989,Healthy
1663,102.436776,2.946187,Unhealthy
1664,102.432431,2.948327,Healthy
1665,102.436834,2.947962,Unhealthy
1666,102.432968,2.948872,Healthy
1667,102.438929,2.946158,Healthy
1668,102.433577,2.947042,Healthy
1669,102.437082,2.946738,Healthy
1670,102.439201,2.946237,Healthy
1671,102.436403,2.947208,Healthy
1672,102.435525,2.948557,Healthy
1673,102.439238,2.946433,Healthy
1674,102.435568,2.948634,Healthy
1675,102.433616,2.946981,Healthy
1676,102.437079,2.946877,Healthy
1677,102.436844,2.946594,Healthy
1678,102.43702,2.948174,Healthy
1679,102.433736,2.946903,Healthy
1680,102.433463,2.946422,Healthy
1681,102.439238,2.946712,Healthy
1682,102.433536,2.946701,Healthy
1683,102.436999,2.946873,Healthy
1684,102.433578,2.946629,Healthy
1685,102.433051,2.949019,Healthy
1686,102.437079,2.947014,Healthy
1687,102.43677,2.946328,Unhealthy
1688,102.436637,2.947485,Healthy
1689,102.436851,2.946324,Healthy
1690,102.439585,2.94692,Healthy
1691,102.437156,2.947013,Healthy
1692,102.437155,2.946734,Healthy
1693,102.432809,2.948733,Healthy
1694,102.43309,2.949097,Healthy
1695,102.435381,2.948291,Healthy
1696,102.437043,2.946946,Healthy
1697,102.43577,2.948839,Unhealthy
1698,102.436883,2.946668,Healthy
1699,102.436927,2.946737,Healthy
1700,102.433066,2.946016,Healthy
1701,102.433454,2.946687,Healthy
1702,102.436817,2.946123,Healthy
1703,102.439625,2.946992,Healthy
1704,102.436735,2.946258,Healthy
1705,102.43668,2.94605,Healthy
1706,102.436636,2.947763,Healthy
1707,102.435614,2.948557,Healthy
1708,102.436912,2.947967,Healthy
1709,102.4371,2.948173,Healthy
1710,102.439429,2.946777,Healthy
1711,102.436739,2.946122,Healthy
1712,102.435804,2.949045,Healthy
1713,102.439353,2.946778,Healthy
1714,102.435767,2.948975,Healthy
1715,102.433144,2.946287,Healthy
1716,102.432585,2.948604,Healthy
1717,102.436963,2.94639,Healthy
1718,102.432626,2.94826,Healthy
1719,102.436988,2.947966,Unhealthy
1720,102.43608,2.949113,Healthy
1721,102.43243,2.94819,Healthy
1722,102.436751,2.947964,Unhealthy
1723,102.433268,2.946359,Healthy
1724,102.436689936,2.946187301,Healthy
1725,102.435888,2.948909,Healthy
1726,102.436489,2.947353,Healthy
1727,102.436666,2.947822,Healthy
1728,102.436927,2.946325,Healthy
1729,102.433454,2.94684,Healthy
1730,102.432588,2.94819,Healthy
1731,102.436527,2.94742,Healthy
1732,102.43342,2.946356,Healthy
1733,102.433653,2.946905,Healthy
1734,102.435807,2.948906,Healthy
1735,102.436873,2.94777,Healthy
1736,102.433235,2.946144,Healthy
1737,102.43901,2.946297,Healthy
1738,102.435841,2.948702,Healthy
1739,102.433225,2.946008,Healthy
1740,102.433031,2.946096,Unhealthy
1741,102.436754,2.947826,Healthy
1742,102.436813,2.946257,Healthy
1743,102.436775,2.94605,Healthy
1744,102.43954,2.947129,Healthy
1745,102.433375,2.946564,Healthy
1746,102.436121,2.949185,Healthy
1747,102.436892,2.946394,Unhealthy
1748,102.433263,2.946497,Healthy
1749,102.435924,2.949254,Healthy
1750,102.43681,2.946392,Unhealthy
1751,102.436,2.949254,Healthy
1752,102.435534,2.948426,Healthy
1753,102.436442,2.947418,Healthy
1754,102.436671,2.947417,Healthy
1755,102.432969,2.949147,Healthy
1756,102.432626,2.948403,Healthy
1757,102.435648,2.948495,Healthy
1758,102.435961,2.949186,Healthy
1759,102.4366,2.947416,Healthy
1760,102.436713,2.947892,Healthy
1761,102.437232,2.947012,Healthy
1762,102.435648,2.948633,Healthy
1763,102.439083,2.946435,Healthy
1764,102.432814,2.949015,Healthy
1765,102.435924,2.949114,Healthy
1766,102.435727,2.948908,Healthy
1767,102.436293,2.947143,Healthy
1768,102.433372,2.946698,Healthy
1769,102.439503,2.947059,Healthy
1770,102.436876,2.948037,Healthy
1771,102.43381,2.947046,Unhealthy
1772,102.43286,2.948806,Healthy
1773,102.432466,2.948397,Healthy
1774,102.439582,2.947058,Healthy
1775,102.433344,2.946214,Healthy
1776,102.436562,2.947619,Healthy
1777,102.436639,2.947347,Healthy
1778,102.439392,2.946846,Healthy
1779,102.436535,2.946046,Healthy
1780,102.43584,2.94884,Healthy
1781,102.435922,2.94884,Healthy
1782,102.436156,2.949255,Healthy
1783,102.433303,2.946428,Healthy
1784,102.43716,2.946875,Healthy
1785,102.436965,2.946666,Healthy
1786,102.439196,2.946364,Healthy
1787,102.433304,2.946287,Healthy
1788,102.433187,2.946217,Healthy
1789,102.435688,2.948558,Healthy
1790,102.439239,2.946302,Healthy
1791,102.436566,2.947219,Healthy
1792,102.432544,2.948398,Healthy
1793,102.439662,2.947064,Healthy
1794,102.433224,2.946428,Healthy
1795,102.43604,2.949049,Healthy
1796,102.436924,2.946458,Healthy
1797,102.439546,2.946986,Healthy
1798,102.435733,2.948496,Healthy
1799,102.4392,2.946506,Healthy
1800,102.437115,2.946951,Healthy
1801,102.432466,2.948256,Healthy
1802,102.436987,2.948108,Healthy
1803,102.433417,2.946767,Healthy
1804,102.436713,2.947766,Healthy
1805,102.435653,2.948765,Healthy
1806,102.436001,2.949116,Healthy
1807,102.435688,2.948839,Healthy
1808,102.432776,2.948945,Healthy
1809,102.433375,2.946426,Healthy
1810,102.433347,2.946492,Healthy
1811,102.437067,2.948103,Healthy
1812,102.435338,2.948218,Healthy
1813,102.436948,2.94818,Healthy
1814,102.433011,2.949084,Healthy
1815,102.439144,2.946294,Healthy
1816,102.436667,2.947688,Healthy
1817,102.432707,2.948802,Healthy
1818,102.435733,2.948632,Healthy
1819,102.436658,2.946121,Healthy
1820,102.439622,2.947128,Healthy
1821,102.436581,2.946119,Healthy
1822,102.435804,2.948769,Healthy
1823,102.433734,2.94705,Healthy
1824,102.439312,2.94671,Healthy
1825,102.43285,2.948664,Healthy
1826,102.436562,2.94749,Healthy
1827,102.432736,2.948877,Healthy
1828,102.435577,2.948222,Healthy
1829,102.435882,2.949185,Healthy
1830,102.435419,2.948219,Healthy
1831,102.432349,2.94819,Healthy
1832,102.43943,2.947061,Healthy
1833,102.436914,2.947834,Healthy
1834,102.435885,2.949045,Healthy
1835,102.439156897,2.94643387,Healthy
1836,102.436832,2.948105,Healthy
1837,102.439277,2.946365,Healthy
1838,102.433149,2.946148,Healthy
1839,102.432512,2.948188,Healthy
1840,102.435727,2.948767,Healthy
1841,102.435768,2.948708,Healthy
1842,102.433184,2.946361,Healthy
1843,102.433456,2.946568,Healthy
1844,102.436886,2.946528,Healthy
1845,102.435696,2.94842,Healthy
1846,102.432889,2.949003,Healthy
1847,102.439161365,2.946573779,Healthy
1848,102.435576,2.948493,Healthy
1849,102.435963,2.948911,Healthy
1850,102.432707,2.948393,Healthy
1851,102.436617,2.946185,Healthy
1852,102.433268,2.946216,Healthy
1853,102.435924,2.948974,Healthy
1854,102.433623,2.946828,Healthy
1855,102.43691,2.948104,Healthy
1856,102.435692,2.948701,Healthy
1857,102.435887,2.948767,Healthy
1858,102.436078,2.949253,Healthy
1859,102.43259,2.948472,Healthy
1860,102.436692449,2.94631689,Healthy
1861,102.432545,2.948259,Healthy
1862,102.439508,2.946782,Healthy
1863,102.439357,2.946507,Healthy
1864,102.435615,2.948423,Healthy
1865,102.436954,2.947901,Healthy
1866,102.435499,2.948353,Healthy
1867,102.435651,2.948356,Healthy
1868,102.439392,2.946574,Healthy
1869,102.432663,2.948729,Healthy
1870,102.436871,2.948176,Healthy
1871,102.436889,2.946261,Healthy
1872,102.436828,2.947828,Healthy
1873,102.435616,2.948289,Healthy
1874,102.439545,2.946848,Healthy
1875,102.439697,2.947131,Healthy
1876,102.436039,2.949185,Healthy
1877,102.439393,2.946986,Healthy
1878,102.436795,2.94789,Healthy
1879,102.433297,2.946563,Healthy
1880,102.439433,2.946644,Healthy
1881,102.436528,2.947283,Healthy
1882,102.432967,2.949009,Healthy
1883,102.439308871,2.946435838,Healthy
1884,102.433505,2.946766,Healthy
1885,102.436946,2.948036,Healthy
1886,102.436523,2.947554,Healthy
1887,102.432818,2.948878,Healthy
1888,102.433537,2.946833,Healthy
1889,102.432893,2.949145,Healthy
1890,102.435461,2.948286,Healthy
1891,102.43735,2.94708,Unhealthy
1892,102.435538,2.94829,Healthy
1893,102.435494,2.948491,Healthy
1894,102.432506,2.948461,Healthy
1895,102.436599,2.947555,Healthy
1896,102.435766,2.948559,Healthy
1897,102.436596,2.947686,Healthy
1898,102.433341,2.946635,Unhealthy
1899,102.433224,2.94629,Healthy
1900,102.439309,2.946847,Healthy
1901,102.439357,2.946642,Healthy
1902,102.439312,2.946579,Healthy
1903,102.439124,2.946506,Healthy
1904,102.436645,2.947623,Healthy
1905,102.432858863,2.949089699,Healthy
1906,102.433007,2.94922,Healthy
1907,102.432921,2.949217,Healthy
1908,102.433011,2.948948,Healthy
1909,102.435493,2.948215,Healthy
1910,102.435901,2.946455,Unhealthy
1911,102.431948,2.948181,Healthy
1912,102.4402,2.948703,Healthy
1913,102.43541,2.94501,Healthy
1914,102.440194,2.949118,Unhealthy
1915,102.440197,2.948982,Healthy
1916,102.436293,2.946865,Healthy
1917,102.432344,2.948874,Healthy
1918,102.440107,2.948986,Healthy
1919,102.436096,2.946937,Healthy
1920,102.440389,2.949191,Healthy
1921,102.435868,2.945693,Healthy
1922,102.438222,2.946277,Healthy
1923,102.44016,2.948776,Healthy
1924,102.440234,2.949189,Healthy
1925,102.440354,2.949268,Healthy
1926,102.432106,2.948596,Healthy
1927,102.432185,2.948595,Healthy
1928,102.432225,2.948666,Healthy
1929,102.439962,2.948706,Healthy
1930,102.432263,2.948736,Healthy
1931,102.436215,2.946868,Healthy
1932,102.432265,2.948598,Healthy
1933,102.432388,2.948939,Healthy
1934,102.440234,2.94905,Healthy
1935,102.440082,2.948777,Healthy
1936,102.440233,2.948916,Healthy
1937,102.435832,2.945766,Healthy
1938,102.432307,2.948666,Healthy
1939,102.438227,2.946147,Healthy
1940,102.436173,2.9468,Healthy
1941,102.432302,2.948802,Unhealthy
1942,102.438334,2.946352,Healthy
1943,102.435445,2.944939,Healthy
1944,102.440199,2.948845,Healthy
1945,102.432108,2.948463,Healthy
1946,102.440272,2.949256,Healthy
1947,102.440107,2.948848,Healthy
1948,102.43614,2.946732,Healthy
1949,102.435634,2.945423,Healthy
1950,102.435838,2.945351,Healthy
1951,102.436293,2.946997,Unhealthy
1952,102.435365,2.944935,Healthy
1953,102.438298,2.94628,Healthy
1954,102.435679,2.945352,Healthy
1955,102.438066,2.946277,Healthy
1956,102.435701,2.946242,Healthy
1957,102.436032,2.945698,Healthy
1958,102.43203,2.94832,Healthy
1959,102.435983,2.946457,Healthy
1960,102.440431,2.94912,Healthy
1961,102.436254,2.946797,Healthy
1962,102.43211,2.948321,Healthy
1963,102.432425,2.948872,Healthy
1964,102.438254,2.946487,Healthy
1965,102.432432,2.947916,Healthy
1966,102.435792,2.946111,Healthy
1967,102.438062,2.946141,Healthy
1968,102.432379,2.9488,Healthy
1969,102.435715,2.946118,Healthy
1970,102.432271,2.947509,Healthy
1971,102.436134,2.947005,Unhealthy
1972,102.432423,2.94901,Healthy
1973,102.437989,2.946135,Healthy
1974,102.440276,2.949126,Healthy
1975,102.431995,2.947438,Unhealthy
1976,102.43637,2.947003,Healthy
1977,102.438333544,2.946764666,Healthy
1978,102.432229,2.947708,Healthy
1979,102.437948,2.94607,Healthy
1980,102.432428,2.947777,Healthy
1981,102.440002,2.948778,Healthy
1982,102.432273,2.947635,Healthy
1983,102.43633,2.94694,Healthy
1984,102.440432,2.949256,Healthy
1985,102.432117,2.947648,Healthy
1986,102.440041,2.948709,Healthy
1987,102.440392,2.949047,Healthy
1988,102.432072,2.948395,Healthy
1989,102.440552,2.949334,Healthy
1990,102.440511,2.949261,Healthy
1991,102.440077,2.94891,Healthy
1992,102.432195,2.947642,Healthy
1993,102.432357,2.947645,Healthy
1994,102.431948,2.948324,Healthy
1995,102.432472,2.947986,Healthy
1996,102.440239,2.948775,Healthy
1997,102.432387,2.94867,Healthy
1998,102.43585,2.946388,Unhealthy
1999,102.435951,2.945836,Healthy
2000,102.438601,2.946972,Healthy
2001,102.435679,2.94549,Healthy
2002,102.432193,2.947778,Healthy
2003,102.440004,2.948642,Healthy
2004,102.43575,2.946318,Healthy
2005,102.432545,2.947988,Healthy
2006,102.436018,2.946526,Healthy
2007,102.43599,2.945624,Unhealthy
2008,102.432036,2.948182,Healthy
2009,102.440159,2.948913,Healthy
2010,102.438565,2.946904,Healthy
2011,102.432035,2.947369,Healthy
2012,102.438685,2.946975,Healthy
2013,102.439884,2.94843,Healthy
2014,102.435849,2.946515,Unhealthy
2015,102.431986,2.948254,Healthy
2016,102.435829,2.946038,Healthy
2017,102.432351,2.948049,Healthy
2018,102.43837,2.946829,Healthy
2019,102.438183,2.946211,Healthy
2020,102.432158,2.947298,Healthy
2021,102.438141,2.946413,Healthy
2022,102.440106,2.948705,Unhealthy
2023,102.438218,2.946555,Healthy
2024,102.440273,2.948985,Healthy
2025,102.438021,2.946073,Healthy
2026,102.438178,2.946486,Healthy
2027,102.438022,2.946208,Healthy
2028,102.435868,2.945837,Healthy
2029,102.435941,2.94666,Unhealthy
2030,102.432515,2.947921,Healthy
2031,102.43602,2.946793,Healthy
2032,102.432077,2.947298,Healthy
2033,102.435868,2.945419,Healthy
2034,102.432073,2.947572,Unhealthy
2035,102.435985,2.946313,Healthy
2036,102.435829,2.946178,Healthy
2037,102.436406,2.947076,Healthy
2038,102.440314,2.948915,Healthy
2039,102.436211,2.947002,Healthy
2040,102.432469,2.94785,Healthy
2041,102.4325,2.949006,Healthy
2042,102.435871,2.945558,Healthy
2043,102.438455,2.946561,Healthy
2044,102.43997,2.948292,Healthy
2045,102.436027,2.945973,Healthy
2046,102.436023,2.946384,Healthy
2047,102.432388,2.948118,Healthy
2048,102.439969,2.948571,Healthy
2049,102.435748,2.946179,Healthy
2050,102.432318,2.947714,Healthy
2051,102.432196,2.947367,Healthy
2052,102.43254,2.949078,Healthy
2053,102.435524,2.945212,Healthy
2054,102.436097,2.946799,Unhealthy
2055,102.432502,2.949151,Healthy
2056,102.440471,2.949328,Healthy
2057,102.435593,2.946033,Healthy
2058,102.436136,2.946864,Healthy
2059,102.438254,2.946625,Healthy
2060,102.435793,2.946248,Healthy
2061,102.440314,2.949049,Healthy
2062,102.435804,2.945558,Healthy
2063,102.43599,2.945904,Healthy
2064,102.438319,2.946483,Healthy
2065,102.436109,2.94584,Healthy
2066,102.43845,2.946689,Healthy
2067,102.432236,2.947849,Healthy
2068,102.43876,2.947109,Healthy
2069,102.431839,2.947164,Healthy
2070,102.436248,2.947071,Healthy
2071,102.439922,2.948497,Healthy
2072,102.439806,2.948432,Healthy
2073,102.435671,2.946039,Healthy
2074,102.432157,2.947434,Unhealthy
2075,102.43219,2.948463,Healthy
2076,102.435907,2.946312,Unhealthy
2077,102.435604,2.945215,Healthy
2078,102.435681,2.945217,Healthy
2079,102.440279,2.948845,Healthy
2080,102.435831,2.946316,Unhealthy
2081,102.432589,2.948056,Healthy
2082,102.435716,2.945423,Healthy
2083,102.436064,2.94645,Healthy
2084,102.432197,2.947507,Healthy
2085,102.432656,2.949148,Healthy
2086,102.438316,2.946628,Healthy
2087,102.43856,2.947036,Healthy
2088,102.438097,2.94621,Healthy
2089,102.43988,2.948564,Healthy
2090,102.438531,2.947104,Healthy
2091,102.439808,2.948293,Healthy
2092,102.432464,2.948804,Healthy
2093,102.435754,2.94604,Healthy
2094,102.43246,2.949212,Healthy
2095,102.435782,2.946389,Healthy
2096,102.432153,2.948392,Healthy
2097,102.439922,2.948637,Healthy
2098,102.432501,2.948876,Healthy
2099,102.432072,2.948248,Healthy
2100,102.43254,2.948945,Healthy
2101,102.432318,2.947848,Healthy
2102,102.43227,2.948465,Healthy
2103,102.440044,2.948575,Healthy
2104,102.436069,2.945904,Healthy
2105,102.432511,2.948055,Healthy
2106,102.432387,2.949074,Unhealthy
2107,102.436185,2.945975,Healthy
2108,102.43262,2.949082,Healthy
2109,102.436336,2.947071,Healthy
2110,102.438412,2.946618,Healthy
2111,102.43814,2.946142,Healthy
2112,102.435841,2.945627,Healthy
2113,102.43826,2.94635,Healthy
2114,102.432042,2.947229,Healthy
2115,102.438103,2.946343,Healthy
2116,102.435854,2.946246,Healthy
2117,102.432346,2.948601,Healthy
2118,102.432192,2.948325,Healthy
2119,102.432156,2.947712,Healthy
2120,102.432424,2.948733,Healthy
2121,102.436108,2.945977,Healthy
2122,102.432274,2.947916,Healthy
2123,102.432431,2.948052,Healthy
2124,102.432344,2.948732,Healthy
2125,102.43204,2.947502,Healthy
2126,102.432113,2.947504,Healthy
2127,102.440114,2.948573,Healthy
2128,102.435987,2.945765,Healthy
2129,102.432162,2.94757,Healthy
2130,102.438637,2.94704,Healthy
2131,102.431799,2.947093,Healthy
2132,102.435908,2.945904,Healthy
2133,102.436147,2.945907,Healthy
2134,102.435943,2.946246,Healthy
2135,102.435562,2.945288,Healthy
2136,102.439918,2.948359,Healthy
2137,102.435524,2.945072,Healthy
2138,102.43606,2.946731,Healthy
2139,102.431961,2.947092,Healthy
2140,102.438412,2.946902,Healthy
2141,102.438104,2.946074,Healthy
2142,102.432302,2.948939,Healthy
2143,102.435638,2.945149,Healthy
2144,102.431877,2.947097,Healthy
2145,102.431998,2.947299,Healthy
2146,102.438141,2.946278,Healthy
2147,102.435721,2.945564,Healthy
2148,102.432075,2.947434,Healthy
2149,102.431959,2.947369,Healthy
2150,102.43188,2.947234,Healthy
2151,102.435914,2.945486,Healthy
2152,102.43239,2.947985,Healthy
2153,102.435797,2.945288,Healthy
2154,102.438179,2.946347,Healthy
2155,102.435565,2.945142,Healthy
2156,102.432578,2.949146,Healthy
2157,102.432273,2.94778,Healthy
2158,102.432001,2.947163,Healthy
2159,102.432234,2.948395,Healthy
2160,102.435482,2.94514,Healthy
2161,102.435641,2.945287,Healthy
2162,102.432354,2.947916,Healthy
2163,102.435794,2.945694,Healthy
2164,102.435907,2.946179,Healthy
2165,102.436028,2.945837,Healthy
2166,102.432549,2.948122,Healthy
2167,102.438215,2.946414,Healthy
2168,102.435718,2.94529,Healthy
2169,102.432626,2.948125,Healthy
2170,102.431919,2.947163,Healthy
2171,102.435719,2.945148,Unhealthy
2172,102.43254,2.949217,Healthy
2173,102.432119,2.947367,Healthy
2174,102.435758,2.945357,Healthy
2175,102.436021,2.946656,Healthy
2176,102.432586,2.949014,Healthy
2177,102.43973,2.948296,Healthy
2178,102.435951,2.945974,Healthy
2179,102.432113,2.948179,Healthy
2180,102.435982,2.946726,Healthy
2181,102.438568,2.946765,Healthy
2182,102.438525,2.946832,Healthy
2183,102.435909,2.945764,Healthy
2184,102.440087,2.948498,Healthy
2185,102.438488,2.94703,Healthy
2186,102.432149,2.948251,Healthy
2187,102.432228,2.948529,Healthy
2188,102.438373,2.946422,Healthy
2189,102.432077,2.947169,Healthy
2190,102.435761,2.945215,Healthy
2191,102.435915,2.94563,Healthy
2192,102.438408,2.946483,Healthy
2193,102.438368,2.946555,Healthy
2194,102.431957,2.947232,Healthy
2195,102.440044,2.948432,Healthy
2196,102.438292,2.946558,Healthy
2197,102.432618,2.949218,Healthy
2198,102.432462,2.94908,Healthy
2199,102.435682,2.945079,Unhealthy
2200,102.435948,2.94556,Healthy
2201,102.436099,2.946661,Healthy
2202,102.438409,2.946758,Healthy
2203,102.432147,2.948533,Healthy
2204,102.436072,2.945768,Healthy
2205,102.432694,2.949218,Unhealthy
2206,102.438186,2.946076,Unhealthy
2207,102.438484,2.946905,Healthy
2208,102.439966,2.948428,Healthy
2209,102.438371,2.946686,Healthy
2210,102.440006,2.948362,Healthy
2211,102.438608,2.946837,Healthy
2212,102.435599,2.944942,Healthy
2213,102.439893,2.948296,Healthy
2214,102.438644,2.946904,Healthy
2215,102.43595,2.945696,Healthy
2216,102.438444,2.946829,Healthy
2217,102.432468,2.948124,Healthy
2218,102.435758,2.945626,Healthy
2219,102.438682,2.947108,Healthy
2220,102.435606,2.945079,Healthy
2221,102.435648,2.945014,Unhealthy
2222,102.435605,2.945351,Healthy
2223,102.438515,2.946968,Healthy
2224,102.43872,2.947043,Unhealthy
2225,102.432311,2.947983,Healthy
2226,102.432115,2.947238,Healthy
2227,102.432043,2.947099,Healthy
2228,102.43192,2.947304,Healthy
2229,102.432304,2.948542,Healthy
2230,102.439849,2.948366,Healthy
2231,102.438487,2.946764,Healthy
2232,102.436385,2.949258,Healthy
2233,102.433095,2.948406,Healthy
2234,102.436043,2.948498,Healthy
2235,102.433554,2.949221,Healthy
2236,102.433482,2.949228,Healthy
2237,102.437491,2.947498,Healthy
2238,102.436977,2.945176,Healthy
2239,102.437425,2.947496,Healthy
2240,102.436469,2.949255,Healthy
2241,102.436431,2.949184,Healthy
2242,102.437577,2.94778,Healthy
2243,102.43731,2.947152,Healthy
2244,102.437493,2.947219,Healthy
2245,102.437359,2.945723,Healthy
2246,102.437271,2.94722,Healthy
2247,102.437458,2.947286,Healthy
2248,102.436197,2.948914,Healthy
2249,102.433363,2.949023,Healthy
2250,102.435968,2.948498,Healthy
2251,102.437205,2.945718,Healthy
2252,102.436625,2.949254,Healthy
2253,102.437488,2.947356,Healthy
2254,102.436941,2.94496,Healthy
2255,102.437352,2.947231,Healthy
2256,102.436782,2.94496,Healthy
2257,102.433364,2.948747,Healthy
2258,102.437465,2.947428,Healthy
2259,102.433478,2.94909,Healthy
2260,102.43635,2.949188,Healthy
2261,102.436899,2.945032,Healthy
2262,102.437925,2.94798,Unhealthy
2263,102.435053,2.948969,Healthy
2264,102.436433,2.949053,Healthy
2265,102.436003,2.948568,Healthy
2266,102.433404,2.949224,Healthy
2267,102.437618,2.947426,Healthy
2268,102.437617,2.947849,Healthy
2269,102.434553,2.948485,Healthy
2270,102.435969,2.94836,Healthy
2271,102.437425,2.947223,Healthy
2272,102.436043,2.948368,Healthy
2273,102.436505,2.949177,Healthy
2274,102.437655,2.947912,Healthy
2275,102.436081,2.948434,Healthy
2276,102.434431,2.94828,Healthy
2277,102.437964,2.948046,Healthy
2278,102.436395,2.949118,Healthy
2279,102.437439,2.945716,Healthy
2280,102.436466,2.948985,Healthy
2281,102.437462,2.947152,Healthy
2282,102.432823,2.948192,Healthy
2283,102.434899,2.948964,Healthy
2284,102.437232,2.94715,Healthy
2285,102.437056,2.945172,Healthy
2286,102.437343,2.947363,Healthy
2287,102.437655,2.947777,Healthy
2288,102.437488,2.947638,Healthy
2289,102.436437,2.948915,Healthy
2290,102.433447,2.949155,Healthy
2291,102.435209,2.949241,Healthy
2292,102.43302,2.948268,Healthy
2293,102.436471,2.949117,Healthy
2294,102.43758,2.947497,Healthy
2295,102.433057,2.94834,Healthy
2296,102.436863,2.945096,Healthy
2297,102.436355,2.948915,Healthy
2298,102.433138,2.948338,Healthy
2299,102.437736,2.947631,Healthy
2300,102.436548,2.949247,Healthy
2301,102.437365,2.945995,Healthy
2302,102.436904,2.945173,Healthy
2303,102.435135,2.94924,Healthy
2304,102.437014,2.9451,Healthy
2305,102.436315,2.948983,Healthy
2306,102.437283,2.945721,Healthy
2307,102.436585,2.949184,Healthy
2308,102.43286,2.948268,Healthy
2309,102.433521,2.949016,Healthy
2310,102.437584,2.947361,Healthy
2311,102.434668,2.948552,Healthy
2312,102.434465,2.948346,Healthy
2313,102.434823,2.948553,Healthy
2314,102.43306,2.948198,Healthy
2315,102.43589,2.948362,Healthy
2316,102.437052,2.945027,Healthy
2317,102.433441,2.949017,Healthy
2318,102.437481,2.945791,Healthy
2319,102.436164,2.948436,Healthy
2320,102.433175,2.948408,Healthy
2321,102.437771,2.947985,Healthy
2322,102.437386,2.947156,Healthy
2323,102.437582,2.947636,Healthy
2324,102.432979,2.948195,Healthy
2325,102.43682,2.945027,Healthy
2326,102.435094,2.949176,Healthy
2327,102.435133,2.949103,Healthy
2328,102.437463,2.947569,Healthy
2329,102.437689,2.947979,Healthy
2330,102.436357,2.94905,Healthy
2331,102.437522,2.945863,Unhealthy
2332,102.437017,2.944962,Healthy
2333,102.437737,2.947777,Healthy
2334,102.434587,2.94855,Healthy
2335,102.435173,2.949179,Healthy
2336,102.437425,2.947355,Healthy
2337,102.437887,2.947912,Healthy
2338,102.437725,2.948051,Healthy
2339,102.433362,2.949159,Healthy
2340,102.432976,2.948335,Healthy
2341,102.434508,2.948415,Unhealthy
2342,102.436128,2.948365,Healthy
2343,102.433404,2.949092,Healthy
2344,102.436083,2.948574,Healthy
2345,102.433594,2.949159,Healthy
2346,102.436122,2.948502,Healthy
2347,102.433284,2.949028,Unhealthy
2348,102.433017,2.948405,Healthy
2349,102.437403,2.945926,Healthy
2350,102.437399,2.94579,Unhealthy
2351,102.434858,2.948754,Healthy
2352,102.437813,2.947774,Unhealthy
2353,102.433097,2.948268,Healthy
2354,102.436165,2.948707,Healthy
2355,102.43462,2.948621,Healthy
2356,102.43302,2.948541,Healthy
2357,102.436199,2.948775,Healthy
2358,102.434509,2.948274,Healthy
2359,102.43754,2.947566,Healthy
2360,102.436315,2.949116,Healthy
2361,102.435055,2.949243,Unhealthy
2362,102.435926,2.948429,Healthy
2363,102.434747,2.948417,Healthy
2364,102.433246,2.948675,Healthy
2365,102.434748,2.948552,Healthy
