id,Long,Lat,Class,y,HH_mean,HH_std,HH_min,HH_max,HH_p25,HH_p50,HV_mean,HV_std,HV_min,HV_max,HV_p25,HV_p50,VH_mean,VH_std,VH_min,VH_max,VH_p25,VH_p50,VV_mean,VV_std,VV_min,VV_max,VV_p25,VV_p50,H_mean,H_std,A_mean,A_std,alpha_mean,alpha_std,Pd_mean,Pd_std,Pv_mean,Pv_std,Ps_mean,Ps_std,Pc_mean,Pc_std
15,102.4875162,2.954161926,Healthy,0,0.16898561517397562,0.05143379787265788,0.09355024248361588,0.23963576555252075,0.12512852251529694,0.1727602183818817,0.025574451519383326,0.0018478299210361905,0.02214299701154232,0.028163423761725426,0.023968029767274857,0.025665322318673134,0.026980001893308427,0.003159101126904299,0.02059984765946865,0.03154740110039711,0.025891458615660667,0.02602011151611805,0.091058568822013,0.01663826805960488,0.07149839401245117,0.13265769183635712,0.08300116658210754,0.08556970953941345,0.8536200986968147,0.03985132973519675,0.22684214346938664,0.043833093709563814,41.374303605821396,2.757063755218366,-17.678246180216473,1.464546790617392,-8.902276039123535,0.2376012698872856,-12.85621886783176,1.7412052135836218,-20.97831302218967,0.19134248546343774
17,102.4875104,2.954086347,Healthy,0,0.19258240362008414,0.03540233884205924,0.12512852251529694,0.23963576555252075,0.1727602183818817,0.18143442273139954,0.02620399970975187,0.002881861417954308,0.021552076563239098,0.030217552557587624,0.023968029767274857,0.026826519519090652,0.02655389594535033,0.0030989515252637734,0.02059984765946865,0.03154740110039711,0.025422319769859314,0.025891458615660667,0.09295971526039971,0.015596892739445476,0.07149839401245117,0.13265769183635712,0.08556970953941345,0.0926395058631897,0.8166862196392484,0.044098203428705185,0.19043798910246956,0.03629028612208275,38.7870602077908,3.0217132056369107,-17.734942966037327,1.348423882059903,-8.824217796325684,0.1651423203399675,-11.737558470831978,1.7359327911583293,-21.075334972805447,0.0038992391049012007
18,102.4874441,2.954045651,Healthy,0,0.2169277204407586,0.07797805588886512,0.0935782790184021,0.3864705264568329,0.1727602183818817,0.2218787670135498,0.024780333869987063,0.003335046161725507,0.01885995827615261,0.029114607721567154,0.02214299701154232,0.025699663907289505,0.027416989414228335,0.003808624014277858,0.019967492669820786,0.03154740110039711,0.025422319769859314,0.029213476926088333,0.09167105125056373,0.012486368555269722,0.07737607508897781,0.12387557327747345,0.0846058651804924,0.09138444811105728,0.8087977700763278,0.04648939991021074,0.20512602229913077,0.05913342064889182,38.78951517740885,2.614004123664551,-17.927961137559677,0.91817380071174,-9.047837257385254,0.3199564537506625,-11.87538062201606,1.4348008871893148,-21.07671356201172,0.0
19,102.4874464,2.953973561,Healthy,0,0.26755625671810573,0.0777015238328915,0.15624548494815826,0.3915359675884247,0.2218787670135498,0.2678047716617584,0.022923089770807162,0.004474721204633733,0.015464900061488152,0.029114607721567154,0.01885995827615261,0.02293095551431179,0.024820994171831343,0.005775272689738651,0.014811988919973373,0.03145613893866539,0.019967492669820786,0.025422319769859314,0.09275176127751668,0.012571442294057253,0.07737607508897781,0.12387557327747345,0.08568324893712997,0.09138444811105728,0.7708074053128561,0.03925044441616196,0.2125587115685145,0.05793496020655818,37.331997341579864,2.1710831512011826,-17.353626887003582,0.5260080733143518,-9.311653349134657,0.3596415251532785,-10.95897462632921,1.021009669656726,-21.07671356201172,0.0
20,102.487379,2.953938679,Healthy,0,0.25766266385714215,0.08322258356601471,0.17279373109340668,0.3915359675884247,0.1883755475282669,0.2021523118019104,0.018266329127881262,0.0028187278800014953,0.015208739787340164,0.02319897525012493,0.015763258561491966,0.017382541671395302,0.01767557704200347,0.0024593284878787268,0.014811988919973373,0.0230763740837574,0.015369524247944355,0.017269736155867577,0.0958656660384602,0.0190109880133253,0.07631552964448929,0.13380147516727448,0.0846058651804924,0.09014450758695602,0.7605852087338766,0.03535723661124925,0.2748652133676741,0.05911906469015525,38.663655598958336,1.9611812706626277,-16.678172005547417,0.5265399373370535,-10.011106067233616,0.44453027891088925,-11.199708408779568,0.7332383434413186,-21.07671356201172,0.0
21,102.4873139,2.953897983,Healthy,0,0.18361697759893206,0.04479696691939054,0.12992580235004425,0.2956313192844391,0.16205617785453796,0.17279373109340668,0.020170668760935467,0.002963539840050263,0.015208739787340164,0.02572769485414028,0.018633004277944565,0.02059726044535637,0.020234953612089157,0.004816978062360354,0.015343528240919113,0.030486062169075012,0.01700168289244175,0.01804955117404461,0.09037975553009245,0.01632647770538755,0.0706687644124031,0.13380147516727448,0.08537019789218903,0.08599691838026047,0.754472917980618,0.027195198300891985,0.2904966672261556,0.031218273284577828,40.034457736545136,1.2779478744000572,-16.41981569925944,0.2871683746388042,-10.573044776916504,0.5415877674887122,-11.327471945020887,0.4886563215083326,-21.02515517340766,0.14437392545402936
22,102.4871813,2.953981701,Healthy,0,0.12628283434444004,0.019124772274716737,0.10270442068576813,0.16548705101013184,0.11634770035743713,0.11955803632736206,0.02224953927927547,0.0021430273540707545,0.018672924488782883,0.0262847151607275,0.021261204034090042,0.02222738415002823,0.02695449110534456,0.0028793624451837322,0.022683391347527504,0.031387779861688614,0.02443632297217846,0.026491345837712288,0.09650545153352949,0.010495909913723976,0.08599691838026047,0.11968269944190979,0.0867379680275917,0.09460848569869995,0.8963910275035434,0.020847164061243956,0.2871249318122864,0.0321805505148058,45.477056715223526,1.1836658315659838,-19.37695990668403,1.3208714569159963,-8.994123246934679,0.47144408225402634,-15.066503312852648,1.5553345347092022,-20.883533265855576,0.375729109710681
23,102.4871848,2.953822405,Healthy,0,0.17451385656992593,0.01334714704330432,0.15445639193058014,0.2030186653137207,0.16706912219524384,0.17207150161266327,0.02067287928528256,0.002325390701814661,0.016970360651612282,0.02572769485414028,0.01982799544930458,0.020376093685626984,0.020511324000027444,0.0022193943536641665,0.017168257385492325,0.02461247146129608,0.01965472288429737,0.020768161863088608,0.10148673049277729,0.026514332638297115,0.058174725621938705,0.1447441726922989,0.08591044694185257,0.09839694947004318,0.818426787853241,0.03610044545159454,0.24965475334061515,0.026411367155038477,42.399358961317276,0.6428524160800623,-16.828033871120876,1.3349395216619144,-10.033258650037977,0.8403561935613026,-11.514211866590712,0.7181639965100046,-20.166609234280056,0.8280509352262159
24,102.4871813,2.953743338,Healthy,0,0.16696720321973166,0.010774494726597545,0.1465141773223877,0.18427816033363342,0.16126801073551178,0.17127321660518646,0.019155971705913544,0.0019492581829692883,0.016396543011069298,0.02228718064725399,0.016970360651612282,0.01982799544930458,0.019717359087533422,0.001971529269330181,0.017168257385492325,0.022725271061062813,0.017364511266350746,0.020181307569146156,0.08660126187735134,0.01991348905572655,0.058174725621938705,0.12572459876537323,0.07292398810386658,0.08126761764287949,0.8017803231875101,0.026781185664109204,0.26067916055520374,0.03682253062589283,42.47034623887804,0.8551257669831452,-15.950539059109158,0.5958954574080905,-10.697304407755533,0.7034674987712927,-11.117301834954155,0.2609763420052042,-19.529904259575737,0.6475461448772255
25,102.4871848,2.953663109,Healthy,0,0.16292410261101192,0.012874867979922027,0.14584006369113922,0.18427816033363342,0.14769704639911652,0.1658230721950531,0.01802201124115123,0.0022437846963559247,0.01536925882101059,0.02228718064725399,0.016396543011069298,0.016970360651612282,0.019326370416416064,0.0022163380587002825,0.016519416123628616,0.022725271061062813,0.01720622181892395,0.019913218915462494,0.07625183670057191,0.011564206734039961,0.058174725621938705,0.09839694947004318,0.06862343102693558,0.07292398810386658,0.8156971600320604,0.015401240696644518,0.3244393699698978,0.02828105056710757,43.65645853678385,1.1999537106340301,-15.046801461113823,0.5013579290391501,-10.961678187052408,0.5276534758779806,-11.810195181104872,0.479284777216058,-20.16147295633952,0.8581309763185813
26,102.4871802,2.953592182,Healthy,0,0.1625933912065294,0.017962962909018648,0.13944093883037567,0.19997546076774597,0.14769704639911652,0.16108238697052002,0.018512234402199585,0.0033931273638208516,0.01536925882101059,0.02739507146179676,0.017020614817738533,0.017838886007666588,0.018748475549121697,0.0024441241277284864,0.01491412241011858,0.02290969341993332,0.016582222655415535,0.019252832978963852,0.07585590249962276,0.008558513469288464,0.06309287995100021,0.08995429426431656,0.06862343102693558,0.07607929408550262,0.827986048327552,0.0115498917023855,0.35135294993718463,0.02123762988590471,43.783896128336586,1.0367346861773246,-14.778358035617405,0.47399226437364367,-10.664557033114964,0.4989512986971762,-12.072910414801704,0.3070083597778916,-20.79817793104384,0.4455280596181244
27,102.4871813,2.953514278,Healthy,0,0.17080231755971909,0.031824985111889734,0.1243501678109169,0.2391064316034317,0.15233974158763885,0.16572001576423645,0.01955990410513348,0.0035427588337965128,0.016568835824728012,0.02739507146179676,0.01728125289082527,0.017855707556009293,0.01862507003049056,0.0024925926341020812,0.01491412241011858,0.02290969341993332,0.016582222655415535,0.019015857949852943,0.0892492069138421,0.02200179411572818,0.06309287995100021,0.1436305195093155,0.07607929408550262,0.08758807182312012,0.8314333955446879,0.013415285800919002,0.3775926000542111,0.0306117333504359,42.848999447292755,1.4615936581837452,-14.55964183807373,0.5217784230581293,-10.345515886942545,0.3282874078772531,-11.84531201256646,0.5826482008516881,-21.072763231065537,0.009651546800003834
28,102.4871778,2.953436374,Healthy,0,0.18608621839019987,0.045267011941442725,0.1243501678109169,0.28511112928390503,0.16504323482513428,0.17324820160865784,0.02088537398311827,0.0038477166534250195,0.016568835824728012,0.02739507146179676,0.017855707556009293,0.019060922786593437,0.01906667184084654,0.002239562892425714,0.01554796937853098,0.023482775315642357,0.01800716668367386,0.019015857949852943,0.11271886610322529,0.03858824459950414,0.07607929408550262,0.18425102531909943,0.08591017872095108,0.08995429426431656,0.800367964638604,0.027373591925797938,0.39849646223915947,0.022499694868433506,37.94931835598416,2.3919351975719865,-14.306377304924858,0.33640843250737545,-9.978064960903591,0.22149492179774824,-10.049120373196072,0.9843529293453617,-20.874116897583008,0.480295226031502
29,102.4872441,2.953475908,Healthy,0,0.22331035137176514,0.05706179290463052,0.15233974158763885,0.32130923867225647,0.17189258337020874,0.2236570119857788,0.02319887363248401,0.007496401294587942,0.016568835824728012,0.040654256939888,0.017855707556009293,0.019060922786593437,0.022563940948910184,0.006837272163153288,0.016582222655415535,0.040253639221191406,0.018493276089429855,0.019894709810614586,0.10210283762878841,0.030236252726283337,0.07694897800683975,0.18425102531909943,0.0898771584033966,0.09052202105522156,0.803158183892568,0.024825867825637435,0.38178356488545734,0.02983555147552956,40.31607988145616,2.4063516510917786,-14.24431398179796,0.3435779798518088,-10.408945719401041,0.2482913036215599,-10.59438673655192,0.9839045956558046,-20.802827835083008,0.6496521988202882
30,102.4872453,2.953554974,Healthy,0,0.19243748651610482,0.05602868016741205,0.13944093883037567,0.32130923867225647,0.15233974158763885,0.16572001576423645,0.017846045705179375,0.0026513965970904846,0.01536925882101059,0.024571595713496208,0.015880201011896133,0.01728125289082527,0.017433988137377635,0.002510647624407924,0.012873646803200245,0.021256698295474052,0.016519416123628616,0.017249008640646935,0.08370173143015967,0.014744255764562852,0.06309287995100021,0.1082381010055542,0.0761142149567604,0.07977224886417389,0.8193663954734802,0.01783541796997439,0.3707512981361813,0.029400474000441604,42.609021504720054,1.732215803986067,-14.369037416246202,0.35532958689964905,-10.581063694424099,0.2011814837841735,-11.544477780659994,0.8099655110882694,-21.03498691982693,0.07653521439727372
